Action,Memory Utilization
452,0.304057
453,0.303386
454,0.302803
455,0.302308
456,0.301730
457,0.301240
458,0.300836
459,0.300349
460,0.299949
461,0.299635
462,0.299238
463,0.298759
464,0.298198
465,0.297557
466,0.297002
467,0.296366
468,0.295815
469,0.295350
470,0.294969
471,0.294672
472,0.294458
473,0.294163
474,0.293788
475,0.293332
476,0.292960
477,0.292671
478,0.292464
479,0.292177
480,0.291811
481,0.291526
482,0.291163
483,0.290720
484,0.290200
485,0.289601
486,0.289005
487,0.288412
488,0.287821
489,0.287232
490,0.286725
491,0.286141
492,0.285560
493,0.284981
494,0.284482
495,0.284064
496,0.283726
497,0.283311
498,0.282820
499,0.282408
500,0.281921
501,0.281358
502,0.280875
503,0.280317
504,0.279837
505,0.279437
506,0.278961
507,0.278411
508,0.277939
509,0.277393
510,0.276925
511,0.276535
512,0.276222
513,0.275985
514,0.275675
515,0.275290
516,0.274831
517,0.274450
518,0.274144
519,0.273765
520,0.273463
521,0.273235
522,0.273083
523,0.272857
524,0.272558
525,0.272187
526,0.271890
527,0.271522
528,0.271227
529,0.270861
530,0.270423
531,0.269914
532,0.269407
533,0.268974
534,0.268615
535,0.268186
536,0.267830
537,0.267403
538,0.267050
539,0.266771
540,0.266420
541,0.265999
542,0.265652
543,0.265234
544,0.264746
545,0.264260
546,0.263847
547,0.263507
548,0.263238
549,0.262900
550,0.262492
551,0.262156
552,0.261752
553,0.261419
554,0.261017
555,0.260546
556,0.260078
557,0.259611
558,0.259215
559,0.258751
560,0.258289
561,0.257898
562,0.257577
563,0.257326
564,0.257144
565,0.257032
566,0.256852
567,0.256741
568,0.256698
569,0.256724
570,0.256817
571,0.256842
572,0.256800
573,0.256690
574,0.256648
575,0.256673
576,0.256766
577,0.256925
578,0.257151
579,0.257443
580,0.257668
581,0.257958
582,0.258314
583,0.258602
584,0.258955
585,0.259374
586,0.259857
587,0.260273
588,0.260621
589,0.261034
590,0.261511
591,0.262052
592,0.262656
593,0.263324
594,0.264056
595,0.264849
596,0.265705
597,0.266623
598,0.267538
599,0.268450
600,0.269359
601,0.270209
602,0.270999
603,0.271730
604,0.272516
605,0.273242
606,0.273910
607,0.274632
608,0.275408
609,0.276125
610,0.276784
611,0.277385
612,0.277929
613,0.278416
614,0.278957
615,0.279440
616,0.279868
617,0.280348
618,0.280882
619,0.281360
620,0.281781
621,0.282255
622,0.282674
623,0.283037
624,0.283452
625,0.283921
626,0.284443
627,0.284908
628,0.285427
629,0.285997
630,0.286512
631,0.287079
632,0.287590
633,0.288047
634,0.288448
635,0.288795
636,0.289194
637,0.289645
638,0.290147
639,0.290702
640,0.291201
641,0.291646
642,0.292142
643,0.292585
644,0.293078
645,0.293623
646,0.294218
647,0.294864
648,0.295455
649,0.295993
650,0.296476
651,0.297010
652,0.297491
653,0.298022
654,0.298500
655,0.299028
656,0.299605
657,0.300130
658,0.300602
659,0.301123
660,0.301694
661,0.302315
662,0.302985
663,0.303602
664,0.304166
665,0.304678
666,0.305137
667,0.305645
668,0.306101
669,0.306506
670,0.306959
671,0.307361
672,0.307812
673,0.308311
674,0.308860
675,0.309458
676,0.310003
677,0.310597
678,0.311239
679,0.311929
680,0.312568
681,0.313154
682,0.313789
683,0.314372
684,0.315003
685,0.315583
686,0.316111
687,0.316688
688,0.317213
689,0.317786
690,0.318308
691,0.318780
692,0.319300
693,0.319768
694,0.320285
695,0.320849
696,0.321362
697,0.321825
698,0.322336
699,0.322893
700,0.323498
701,0.324149
702,0.324750
703,0.325397
704,0.325995
705,0.326542
706,0.327040
707,0.327585
708,0.328176
709,0.328717
710,0.329305
711,0.329843
712,0.330333
713,0.330868
714,0.331449
715,0.331982
716,0.332465
717,0.332900
718,0.333287
719,0.333719
720,0.334103
721,0.334533
722,0.334915
723,0.335343
724,0.335817
725,0.336336
726,0.336900
727,0.337416
728,0.337884
729,0.338397
730,0.338863
731,0.339373
732,0.339929
733,0.340437
734,0.340989
735,0.341494
736,0.342044
737,0.342546
738,0.343000
739,0.343500
740,0.343952
741,0.344357
742,0.344807
743,0.345302
744,0.345749
745,0.346241
746,0.346686
747,0.347084
748,0.347527
749,0.348013
750,0.348454
751,0.348847
752,0.349195
753,0.349497
754,0.349753
755,0.349963
756,0.350128
757,0.350248
758,0.350412
759,0.350621
760,0.350784
761,0.350902
762,0.351065
763,0.351271
764,0.351522
765,0.351727
766,0.351888
767,0.352004
768,0.352163
769,0.352279
770,0.352350
771,0.352376
772,0.352447
773,0.352474
774,0.352456
775,0.352483
776,0.352553
777,0.352667
778,0.352736
779,0.352849
780,0.352919
781,0.353031
782,0.353100
783,0.353212
784,0.353281
785,0.353306
786,0.353288
787,0.353313
788,0.353381
789,0.353405
790,0.353387
791,0.353412
792,0.353480
793,0.353504
794,0.353572
795,0.353596
796,0.353663
797,0.353687
798,0.353754
799,0.353778
800,0.353844
801,0.353868
802,0.353934
803,0.353958
804,0.353940
805,0.353963
806,0.353945
807,0.353884
808,0.353866
809,0.353890
810,0.353871
811,0.353811
812,0.353793
813,0.353817
814,0.353799
815,0.353822
816,0.353804
817,0.353828
818,0.353893
819,0.353999
820,0.354063
821,0.354086
822,0.354151
823,0.354256
824,0.354320
825,0.354425
826,0.354488
827,0.354511
828,0.354492
829,0.354432
830,0.354414
831,0.354436
832,0.354499
833,0.354522
834,0.354503
835,0.354444
836,0.354344
837,0.354286
838,0.354268
839,0.354209
840,0.354191
841,0.354133
842,0.354034
843,0.353976
844,0.353959
845,0.353981
846,0.354044
847,0.354066
848,0.354049
849,0.353991
850,0.353894
851,0.353836
852,0.353819
853,0.353762
854,0.353745
855,0.353688
856,0.353592
857,0.353456
858,0.353281
859,0.353067
860,0.352893
861,0.352680
862,0.352429
863,0.352138
864,0.351888
865,0.351677
866,0.351506
867,0.351296
868,0.351125
869,0.350916
870,0.350669
871,0.350461
872,0.350292
873,0.350163
874,0.350073
875,0.350022
876,0.350009
877,0.349958
878,0.349946
879,0.349895
880,0.349882
881,0.349832
882,0.349819
883,0.349846
884,0.349833
885,0.349860
886,0.349924
887,0.350026
888,0.350167
889,0.350269
890,0.350332
891,0.350434
892,0.350573
893,0.350750
894,0.350889
895,0.350989
896,0.351128
897,0.351303
898,0.351516
899,0.351766
900,0.351978
901,0.352152
902,0.352363
903,0.352536
904,0.352671
905,0.352769
906,0.352903
907,0.353075
908,0.353284
909,0.353529
910,0.353737
911,0.353981
912,0.354188
913,0.354357
914,0.354563
915,0.354806
916,0.355085
917,0.355400
918,0.355678
919,0.355992
920,0.356268
921,0.356581
922,0.356930
923,0.357315
924,0.357662
925,0.358045
926,0.358391
927,0.358699
928,0.359043
929,0.359350
930,0.359693
931,0.359999
932,0.360267
933,0.360572
934,0.360912
935,0.361287
936,0.361626
937,0.362000
938,0.362409
939,0.362782
940,0.363189
941,0.363632
942,0.364038
943,0.364479
944,0.364883
945,0.365322
946,0.365796
947,0.366234
948,0.366706
949,0.367141
950,0.367540
951,0.367974
952,0.368442
953,0.368909
954,0.369376
955,0.369808
956,0.370273
957,0.370703
958,0.371166
959,0.371627
960,0.372088
961,0.372548
962,0.372977
963,0.373377
964,0.373746
965,0.374086
966,0.374454
967,0.374850
968,0.375275
969,0.375727
970,0.376179
971,0.376630
972,0.377079
973,0.377502
974,0.377950
975,0.378397
976,0.378818
977,0.379213
978,0.379581
979,0.379975
980,0.380392
981,0.380784
982,0.381199
983,0.381639
984,0.382054
985,0.382492
986,0.382904
987,0.383291
988,0.383652
989,0.384037
990,0.384396
991,0.384730
992,0.385088
993,0.385470
994,0.385827
995,0.386158
996,0.386463
997,0.386743
998,0.387048
999,0.387327
1000,0.387581
