Action,Memory Utilization
456,0.220690
457,0.221116
458,0.221486
459,0.221801
460,0.222168
461,0.222480
462,0.222844
463,0.223259
464,0.223620
465,0.224032
466,0.224494
467,0.224902
468,0.225256
469,0.225557
470,0.225804
471,0.225999
472,0.226140
473,0.226230
474,0.226371
475,0.226562
476,0.226805
477,0.226994
478,0.227133
479,0.227321
480,0.227458
481,0.227543
482,0.227679
483,0.227865
484,0.228100
485,0.228385
486,0.228618
487,0.228901
488,0.229232
489,0.229512
490,0.229741
491,0.230019
492,0.230346
493,0.230720
494,0.231044
495,0.231317
496,0.231638
497,0.231909
498,0.232228
499,0.232496
500,0.232715
501,0.232884
502,0.233004
503,0.233171
504,0.233387
505,0.233553
506,0.233767
507,0.233932
508,0.234144
509,0.234404
510,0.234614
511,0.234776
512,0.234890
513,0.234956
514,0.234973
515,0.234944
516,0.234867
517,0.234743
518,0.234573
519,0.234356
520,0.234187
521,0.233972
522,0.233711
523,0.233497
524,0.233238
525,0.233026
526,0.232769
527,0.232466
528,0.232211
529,0.231911
530,0.231657
531,0.231359
532,0.231108
533,0.230811
534,0.230471
535,0.230177
536,0.229929
537,0.229638
538,0.229302
539,0.228921
540,0.228498
541,0.228120
542,0.227790
543,0.227505
544,0.227176
545,0.226894
546,0.226568
547,0.226288
548,0.225964
549,0.225597
550,0.225186
551,0.224778
552,0.224415
553,0.224009
554,0.223605
555,0.223202
556,0.222800
557,0.222444
558,0.222133
559,0.221779
560,0.221383
561,0.221032
562,0.220726
563,0.220377
564,0.220073
565,0.219727
566,0.219338
567,0.218995
568,0.218609
569,0.218225
570,0.217842
571,0.217503
572,0.217123
573,0.216787
574,0.216409
575,0.216033
576,0.215700
577,0.215411
578,0.215080
579,0.214709
580,0.214339
581,0.213970
582,0.213644
583,0.213278
584,0.212954
585,0.212590
586,0.212269
587,0.211907
588,0.211547
589,0.211229
590,0.210871
591,0.210556
592,0.210200
593,0.209846
594,0.209492
595,0.209140
596,0.208789
597,0.208481
598,0.208132
599,0.207825
600,0.207479
601,0.207134
602,0.206830
603,0.206487
604,0.206145
605,0.205804
606,0.205505
607,0.205167
608,0.204869
609,0.204533
610,0.204238
611,0.203903
612,0.203610
613,0.203358
614,0.203066
615,0.202815
616,0.202526
617,0.202198
618,0.201910
619,0.201663
620,0.201455
621,0.201210
622,0.201004
623,0.200760
624,0.200555
625,0.200313
626,0.200110
627,0.199868
628,0.199589
629,0.199272
630,0.198955
631,0.198640
632,0.198364
633,0.198128
634,0.197931
635,0.197696
636,0.197424
637,0.197191
638,0.196996
639,0.196764
640,0.196495
641,0.196265
642,0.195997
643,0.195768
644,0.195578
645,0.195426
646,0.195312
647,0.195162
648,0.194973
649,0.194823
650,0.194636
651,0.194412
652,0.194152
653,0.193854
654,0.193595
655,0.193374
656,0.193191
657,0.193046
658,0.192864
659,0.192719
660,0.192612
661,0.192469
662,0.192288
663,0.192146
664,0.191967
665,0.191751
666,0.191573
667,0.191433
668,0.191256
669,0.191116
670,0.191013
671,0.190946
672,0.190844
673,0.190705
674,0.190604
675,0.190466
676,0.190292
