Action,Memory Utilization
318,0.416847
319,0.416152
320,0.415386
321,0.414700
322,0.413943
323,0.413115
324,0.412217
325,0.411399
326,0.410661
327,0.410003
328,0.409423
329,0.408920
330,0.408347
331,0.407851
332,0.407431
333,0.407088
334,0.406673
335,0.406188
336,0.405633
337,0.405009
338,0.404460
339,0.403987
340,0.403446
341,0.402835
342,0.402157
343,0.401412
344,0.400741
345,0.400146
346,0.399625
347,0.399036
348,0.398380
349,0.397798
350,0.397150
351,0.396575
352,0.396073
353,0.395642
354,0.395283
355,0.394857
356,0.394503
357,0.394218
358,0.394004
359,0.393858
360,0.393646
361,0.393367
362,0.393022
363,0.392612
364,0.392271
365,0.391999
366,0.391795
367,0.391526
368,0.391192
369,0.390926
370,0.390595
371,0.390200
372,0.389873
373,0.389482
374,0.389159
375,0.388903
376,0.388583
377,0.388329
378,0.388141
379,0.388019
380,0.387962
381,0.387840
382,0.387656
383,0.387536
384,0.387353
385,0.387108
386,0.386928
387,0.386685
388,0.386380
389,0.386140
390,0.385964
391,0.385851
392,0.385676
393,0.385440
394,0.385144
395,0.384787
396,0.384370
397,0.384017
398,0.383727
399,0.383377
400,0.383090
401,0.382865
402,0.382702
403,0.382601
404,0.382439
405,0.382339
406,0.382179
407,0.382080
408,0.382041
409,0.381942
410,0.381904
411,0.381806
412,0.381769
413,0.381672
414,0.381517
415,0.381303
416,0.381150
417,0.380938
418,0.380786
419,0.380693
420,0.380542
421,0.380450
422,0.380416
423,0.380325
424,0.380177
425,0.380086
426,0.380054
427,0.379964
428,0.379932
429,0.379843
430,0.379811
431,0.379837
432,0.379805
433,0.379830
434,0.379799
435,0.379824
436,0.379904
437,0.380041
438,0.380232
439,0.380478
440,0.380668
441,0.380912
442,0.381099
443,0.381231
444,0.381417
445,0.381548
446,0.381732
447,0.381970
448,0.382262
449,0.382607
450,0.383005
451,0.383455
452,0.383849
453,0.384187
454,0.384470
455,0.384806
456,0.385086
457,0.385312
458,0.385483
459,0.385601
460,0.385771
461,0.385887
462,0.385951
463,0.385961
464,0.385918
465,0.385928
466,0.385886
467,0.385792
468,0.385750
469,0.385656
470,0.385615
471,0.385522
472,0.385481
473,0.385388
474,0.385348
475,0.385359
476,0.385421
477,0.385535
478,0.385698
479,0.385811
480,0.385872
481,0.385881
482,0.385841
483,0.385851
484,0.385911
485,0.386021
486,0.386181
487,0.386291
488,0.386350
489,0.386458
490,0.386616
491,0.386823
492,0.386980
493,0.387086
494,0.387143
495,0.387150
496,0.387206
497,0.387213
498,0.387269
499,0.387374
500,0.387527
501,0.387728
502,0.387977
503,0.388273
504,0.388617
505,0.389008
506,0.389445
507,0.389929
508,0.390363
509,0.390747
510,0.391082
511,0.391463
512,0.391891
513,0.392364
514,0.392883
515,0.393448
516,0.394057
517,0.394712
518,0.395317
519,0.395966
520,0.396528
521,0.397045
522,0.397602
523,0.398200
524,0.398838
525,0.399431
526,0.399980
527,0.400568
528,0.401197
529,0.401781
530,0.402321
531,0.402817
532,0.403353
533,0.403846
534,0.404295
535,0.404784
536,0.405229
537,0.405715
538,0.406240
539,0.406804
540,0.407324
541,0.407884
542,0.408483
543,0.409039
544,0.409633
545,0.410151
546,0.410629
547,0.411069
548,0.411469
549,0.411906
550,0.412304
551,0.412663
552,0.412984
553,0.413268
554,0.413513
555,0.413721
556,0.413965
557,0.414245
558,0.414560
559,0.414837
560,0.415150
561,0.415425
562,0.415736
563,0.416082
564,0.416462
565,0.416805
566,0.417183
567,0.417524
568,0.417828
569,0.418166
570,0.418539
571,0.418946
572,0.419387
573,0.419863
574,0.420301
575,0.420702
576,0.421067
577,0.421465
578,0.421898
579,0.422364
580,0.422863
581,0.423326
582,0.423752
583,0.424142
584,0.424565
585,0.424953
586,0.425304
587,0.425688
588,0.426037
589,0.426350
590,0.426627
591,0.426869
592,0.427145
593,0.427385
594,0.427590
595,0.427829
596,0.428033
597,0.428202
598,0.428337
599,0.428505
600,0.428706
601,0.428873
602,0.429005
603,0.429171
604,0.429370
605,0.429602
606,0.429799
607,0.429963
608,0.430092
609,0.430188
610,0.430250
611,0.430278
612,0.430339
613,0.430434
614,0.430495
615,0.430589
616,0.430650
617,0.430743
618,0.430803
619,0.430830
620,0.430825
621,0.430852
622,0.430911
623,0.430938
624,0.430997
625,0.431089
626,0.431148
627,0.431174
628,0.431168
629,0.431194
630,0.431188
631,0.431149
632,0.431143
633,0.431169
634,0.431227
635,0.431317
636,0.431374
637,0.431400
638,0.431393
639,0.431419
640,0.431412
641,0.431437
642,0.431431
643,0.431393
644,0.431386
645,0.431411
646,0.431468
647,0.431556
648,0.431675
649,0.431762
650,0.431818
651,0.431842
652,0.431835
653,0.431797
654,0.431790
655,0.431752
656,0.431683
657,0.431583
658,0.431515
659,0.431416
660,0.431348
661,0.431311
662,0.431304
663,0.431329
664,0.431384
665,0.431470
666,0.431586
667,0.431671
668,0.431786
669,0.431870
670,0.431924
671,0.431947
672,0.431940
673,0.431903
674,0.431896
675,0.431859
676,0.431792
677,0.431755
678,0.431689
679,0.431652
680,0.431586
681,0.431550
682,0.431484
683,0.431388
684,0.431323
685,0.431287
686,0.431281
687,0.431246
688,0.431181
689,0.431086
690,0.431022
691,0.430928
692,0.430805
693,0.430653
694,0.430472
695,0.430263
696,0.430025
697,0.429758
698,0.429463
699,0.429140
700,0.428846
701,0.428583
702,0.428349
703,0.428087
704,0.427797
705,0.427478
706,0.427132
707,0.426758
708,0.426357
709,0.425985
710,0.425586
711,0.425159
712,0.424704
713,0.424280
714,0.423885
715,0.423463
716,0.423071
717,0.422708
718,0.422374
719,0.422069
720,0.421737
721,0.421378
722,0.420992
723,0.420635
724,0.420307
725,0.419951
726,0.419625
727,0.419272
728,0.418947
729,0.418596
730,0.418218
731,0.417813
732,0.417381
733,0.416922
734,0.416493
735,0.416037
736,0.415610
737,0.415156
738,0.414732
739,0.414336
740,0.413968
741,0.413574
742,0.413154
743,0.412708
744,0.412235
745,0.411736
746,0.411266
747,0.410824
748,0.410357
749,0.409918
750,0.409507
751,0.409070
752,0.408607
753,0.408118
754,0.407604
755,0.407064
756,0.406553
757,0.406016
758,0.405480
759,0.404946
760,0.404440
761,0.403962
762,0.403512
763,0.403089
764,0.402642
765,0.402222
766,0.401776
767,0.401359
768,0.400968
769,0.400553
770,0.400165
771,0.399804
772,0.399471
773,0.399112
774,0.398728
775,0.398318
776,0.397936
777,0.397529
778,0.397096
779,0.396638
780,0.396156
781,0.395649
782,0.395169
783,0.394664
784,0.394161
785,0.393685
786,0.393235
787,0.392762
788,0.392263
789,0.391766
790,0.391296
791,0.390853
792,0.390385
793,0.389944
794,0.389530
795,0.389091
796,0.388628
797,0.388140
798,0.387654
799,0.387168
800,0.386710
801,0.386227
802,0.385746
803,0.385291
804,0.384862
805,0.384460
806,0.384033
807,0.383633
808,0.383208
809,0.382760
810,0.382287
811,0.381841
812,0.381421
813,0.381027
814,0.380609
815,0.380167
816,0.379751
817,0.379361
818,0.378947
819,0.378509
820,0.378047
821,0.377587
822,0.377127
823,0.376669
824,0.376237
825,0.375781
826,0.375350
827,0.374896
828,0.374468
829,0.374016
830,0.373590
831,0.373190
832,0.372815
833,0.372416
834,0.372043
835,0.371694
836,0.371323
837,0.370976
838,0.370655
839,0.370359
840,0.370039
841,0.369696
842,0.369378
843,0.369036
844,0.368671
845,0.368331
846,0.367968
847,0.367581
848,0.367220
849,0.366883
850,0.366523
851,0.366140
852,0.365735
853,0.365354
854,0.364997
855,0.364618
856,0.364263
857,0.363933
858,0.363628
859,0.363346
860,0.363042
861,0.362762
862,0.362459
863,0.362134
864,0.361785
865,0.361414
866,0.361020
867,0.360651
868,0.360259
869,0.359844
870,0.359454
871,0.359088
872,0.358699
873,0.358289
874,0.357902
875,0.357539
876,0.357154
877,0.356747
878,0.356364
879,0.355959
880,0.355554
881,0.355151
882,0.354771
883,0.354415
884,0.354037
885,0.353637
886,0.353261
887,0.352863
888,0.352465
889,0.352092
890,0.351742
891,0.351370
892,0.350976
893,0.350583
894,0.350214
895,0.349868
896,0.349546
897,0.349247
898,0.348926
899,0.348628
900,0.348308
901,0.347967
902,0.347649
903,0.347354
904,0.347082
905,0.346834
906,0.346563
907,0.346271
908,0.345957
909,0.345621
910,0.345308
911,0.345018
912,0.344752
913,0.344463
914,0.344153
915,0.343821
916,0.343513
917,0.343182
918,0.342831
919,0.342458
920,0.342086
921,0.341714
922,0.341366
923,0.341040
924,0.340737
925,0.340412
926,0.340067
927,0.339744
928,0.339400
929,0.339078
930,0.338779
931,0.338503
932,0.338205
933,0.337886
934,0.337546
935,0.337229
936,0.336890
937,0.336574
938,0.336237
939,0.335879
940,0.335521
941,0.335186
942,0.334831
943,0.334476
944,0.334121
945,0.333789
946,0.333479
947,0.333149
948,0.332797
949,0.332447
950,0.332118
951,0.331769
952,0.331442
953,0.331094
954,0.330747
955,0.330422
956,0.330119
957,0.329838
958,0.329536
959,0.329213
960,0.328913
961,0.328592
962,0.328250
963,0.327930
964,0.327632
965,0.327356
966,0.327102
967,0.326868
968,0.326657
969,0.326425
970,0.326172
971,0.325899
972,0.325606
973,0.325334
974,0.325083
975,0.324854
976,0.324605
977,0.324335
978,0.324045
979,0.323776
980,0.323529
981,0.323303
982,0.323056
983,0.322790
984,0.322503
985,0.322196
986,0.321870
987,0.321544
988,0.321218
989,0.320914
990,0.320631
991,0.320369
992,0.320128
993,0.319867
994,0.319627
995,0.319408
996,0.319210
997,0.319033
998,0.318876
999,0.318740
1000,0.318584
