Action,Memory Utilization
456,0.225081
457,0.225309
458,0.225510
459,0.225737
460,0.225936
461,0.226161
462,0.226359
463,0.226529
464,0.226725
465,0.226893
466,0.227035
467,0.227150
468,0.227291
469,0.227457
470,0.227596
471,0.227761
472,0.227951
473,0.228166
474,0.228405
475,0.228618
476,0.228856
477,0.229067
478,0.229303
479,0.229564
480,0.229797
481,0.230056
482,0.230287
483,0.230544
484,0.230773
485,0.230977
486,0.231205
487,0.231407
488,0.231583
489,0.231734
490,0.231909
491,0.232108
492,0.232331
493,0.232528
494,0.232700
495,0.232895
496,0.233066
497,0.233211
498,0.233331
499,0.233426
500,0.233496
501,0.233542
502,0.233563
503,0.233560
504,0.233532
505,0.233481
506,0.233453
507,0.233402
508,0.233375
509,0.233373
510,0.233346
511,0.233295
512,0.233269
513,0.233266
514,0.233240
515,0.233237
516,0.233258
517,0.233256
518,0.233230
519,0.233180
520,0.233107
521,0.233011
522,0.232892
523,0.232751
524,0.232586
525,0.232399
526,0.232189
527,0.232003
528,0.231841
529,0.231657
530,0.231450
531,0.231221
532,0.231016
533,0.230788
534,0.230585
535,0.230359
536,0.230157
537,0.229933
538,0.229687
539,0.229420
540,0.229130
541,0.228865
542,0.228623
543,0.228404
544,0.228164
545,0.227947
546,0.227753
547,0.227537
548,0.227300
549,0.227042
550,0.226807
551,0.226594
552,0.226361
553,0.226106
554,0.225830
555,0.225577
556,0.225347
557,0.225096
558,0.224868
559,0.224662
560,0.224479
561,0.224274
562,0.224049
563,0.223846
564,0.223666
565,0.223508
566,0.223328
567,0.223128
568,0.222907
569,0.222709
570,0.222532
571,0.222377
572,0.222202
573,0.222049
574,0.221917
575,0.221807
576,0.221719
577,0.221652
578,0.221564
579,0.221498
580,0.221452
581,0.221386
582,0.221342
583,0.221276
584,0.221232
585,0.221208
586,0.221164
587,0.221099
588,0.221014
589,0.220908
590,0.220782
591,0.220635
592,0.220510
593,0.220365
594,0.220199
595,0.220014
596,0.219808
597,0.219624
598,0.219461
599,0.219319
600,0.219157
601,0.219016
602,0.218895
603,0.218795
604,0.218716
605,0.218617
606,0.218538
607,0.218439
608,0.218321
609,0.218183
610,0.218026
611,0.217849
612,0.217692
613,0.217516
614,0.217361
615,0.217226
616,0.217071
617,0.216897
618,0.216704
619,0.216532
620,0.216379
621,0.216208
622,0.216017
623,0.215808
624,0.215618
625,0.215449
626,0.215300
627,0.215132
628,0.214945
629,0.214778
630,0.214592
631,0.214426
632,0.214280
633,0.214115
634,0.213970
635,0.213844
636,0.213738
637,0.213652
638,0.213547
639,0.213461
640,0.213356
641,0.213271
642,0.213167
643,0.213044
644,0.212941
645,0.212857
646,0.212754
647,0.212633
648,0.212493
649,0.212335
650,0.212196
651,0.212076
652,0.211975
653,0.211856
654,0.211719
655,0.211601
656,0.211502
657,0.211384
658,0.211248
659,0.211095
660,0.210923
661,0.210770
662,0.210599
663,0.210410
664,0.210204
665,0.209979
666,0.209737
667,0.209514
668,0.209274
669,0.209016
670,0.208777
671,0.208556
672,0.208319
673,0.208064
674,0.207791
675,0.207501
676,0.207194
677,0.206906
678,0.206601
679,0.206297
680,0.205994
681,0.205691
682,0.205390
683,0.205089
684,0.204807
685,0.204544
686,0.204263
687,0.204001
688,0.203723
689,0.203462
690,0.203185
691,0.202926
692,0.202686
693,0.202464
694,0.202225
695,0.202004
696,0.201767
697,0.201547
698,0.201346
699,0.201163
700,0.200963
701,0.200780
702,0.200616
703,0.200435
704,0.200237
705,0.200022
706,0.199825
707,0.199612
708,0.199416
709,0.199204
710,0.199009
711,0.198798
712,0.198604
713,0.198394
714,0.198168
715,0.197925
716,0.197665
717,0.197424
718,0.197166
719,0.196925
720,0.196669
721,0.196396
722,0.196141
723,0.195870
724,0.195599
725,0.195329
726,0.195060
727,0.194792
728,0.194524
729,0.194258
730,0.193991
731,0.193726
732,0.193461
733,0.193214
734,0.192984
735,0.192738
736,0.192476
737,0.192232
738,0.192004
739,0.191761
740,0.191535
741,0.191326
742,0.191101
743,0.190893
744,0.190669
745,0.190462
746,0.190240
747,0.190034
748,0.189845
749,0.189641
750,0.189453
751,0.189250
752,0.189063
753,0.188893
754,0.188707
755,0.188506
756,0.188289
757,0.188088
758,0.187905
759,0.187737
760,0.187587
761,0.187453
762,0.187303
763,0.187137
764,0.186988
765,0.186823
766,0.186675
767,0.186511
768,0.186364
769,0.186233
770,0.186086
771,0.185955
772,0.185841
773,0.185743
774,0.185660
775,0.185563
776,0.185481
777,0.185415
778,0.185333
779,0.185268
780,0.185187
781,0.185090
782,0.185010
783,0.184914
784,0.184803
785,0.184676
786,0.184565
787,0.184470
788,0.184360
789,0.184235
790,0.184094
791,0.183939
