Action,Memory_Utilization
143,0.625184
144,0.625455
145,0.625265
146,0.625533
147,0.625345
148,0.625608
149,0.626314
150,0.627453
151,0.629017
152,0.630998
153,0.632518
154,0.633588
155,0.635072
156,0.636963
157,0.639253
158,0.641514
159,0.643746
160,0.645585
161,0.647764
162,0.649917
163,0.651703
164,0.653131
165,0.654205
166,0.655600
167,0.657310
168,0.659329
169,0.660996
170,0.662970
171,0.664920
172,0.666543
173,0.668450
174,0.670034
175,0.671300
176,0.672850
177,0.674086
178,0.675602
179,0.677395
180,0.678876
181,0.680631
182,0.682367
183,0.684083
184,0.685523
185,0.686691
186,0.688102
187,0.689243
188,0.690120
189,0.691239
190,0.692097
191,0.692696
192,0.693537
193,0.694124
194,0.694948
195,0.695521
196,0.696331
197,0.697373
198,0.698164
199,0.699187
200,0.699961
201,0.700492
202,0.700783
203,0.701305
204,0.701589
205,0.702101
206,0.702379
207,0.702424
208,0.702241
209,0.701832
210,0.701202
211,0.700802
212,0.700183
213,0.699791
214,0.699626
215,0.699682
216,0.699519
217,0.699575
218,0.699849
219,0.699903
220,0.700173
221,0.700225
222,0.700491
223,0.700967
224,0.701228
225,0.701696
226,0.701951
227,0.701994
228,0.702245
229,0.702701
230,0.703360
231,0.703807
232,0.704046
233,0.704079
234,0.703909
235,0.703539
236,0.702971
237,0.702607
238,0.702446
239,0.702486
240,0.702327
241,0.702366
242,0.702601
243,0.703029
244,0.703648
245,0.704069
246,0.704679
247,0.705092
248,0.705310
249,0.705717
250,0.706311
251,0.707089
252,0.708049
253,0.709189
254,0.710320
255,0.711265
256,0.712379
257,0.713485
258,0.714582
259,0.715670
260,0.716750
261,0.717822
262,0.718745
263,0.719801
264,0.720709
265,0.721750
266,0.722644
267,0.723669
268,0.724687
269,0.725566
270,0.726569
271,0.727434
272,0.728161
273,0.728753
274,0.729211
275,0.729536
276,0.729987
277,0.730564
278,0.731008
279,0.731322
280,0.731761
281,0.732069
282,0.732250
283,0.732555
284,0.732983
285,0.733533
286,0.733955
287,0.734497
288,0.735160
289,0.735941
290,0.736594
291,0.737365
292,0.738252
293,0.739134
294,0.740009
295,0.740878
296,0.741633
297,0.742275
298,0.743020
299,0.743653
300,0.744174
301,0.744585
302,0.744887
303,0.745293
304,0.745802
305,0.746414
306,0.747126
307,0.747938
308,0.748745
309,0.749446
310,0.750042
311,0.750534
312,0.751123
313,0.751608
314,0.751991
315,0.752471
316,0.752849
317,0.753127
318,0.753304
319,0.753383
320,0.753365
321,0.753443
322,0.753424
323,0.753309
324,0.753290
325,0.753368
326,0.753350
327,0.753236
328,0.753028
329,0.752917
330,0.752711
331,0.752601
332,0.752397
333,0.752289
334,0.752088
335,0.751795
336,0.751596
337,0.751306
338,0.750926
339,0.750456
340,0.750081
341,0.749799
342,0.749610
343,0.749513
344,0.749325
345,0.749049
346,0.748684
347,0.748411
348,0.748229
349,0.748137
350,0.747957
351,0.747689
352,0.747511
353,0.747246
354,0.746895
355,0.746633
356,0.746285
357,0.746027
358,0.745856
359,0.745774
360,0.745778
361,0.745696
362,0.745529
363,0.745277
364,0.744940
365,0.744691
366,0.744528
367,0.744281
368,0.743951
369,0.743539
370,0.743212
371,0.742804
372,0.742481
373,0.742244
374,0.741924
375,0.741524
376,0.741208
377,0.740977
378,0.740829
379,0.740764
380,0.740781
381,0.740717
382,0.740734
383,0.740833
384,0.741012
385,0.741109
386,0.741126
387,0.741061
388,0.740917
389,0.740693
390,0.740551
391,0.740489
392,0.740506
393,0.740444
394,0.740304
395,0.740085
396,0.739789
397,0.739573
398,0.739436
399,0.739378
400,0.739242
401,0.739029
402,0.738740
403,0.738375
404,0.737935
405,0.737574
406,0.737138
407,0.736628
408,0.736043
409,0.735386
410,0.734807
411,0.734156
412,0.733583
413,0.733089
414,0.732672
415,0.732182
416,0.731620
417,0.730986
418,0.730429
419,0.729949
420,0.729546
421,0.729218
422,0.728966
423,0.728789
424,0.728539
425,0.728363
426,0.728115
427,0.727942
428,0.727842
429,0.727669
430,0.727570
431,0.727399
432,0.727302
433,0.727132
434,0.726892
435,0.726724
436,0.726629
437,0.726605
438,0.726510
439,0.726345
440,0.726109
441,0.725805
442,0.725572
443,0.725269
444,0.724898
445,0.724599
446,0.724371
447,0.724213
448,0.723987
449,0.723692
450,0.723329
451,0.722899
452,0.722402
453,0.721839
454,0.721209
455,0.720514
456,0.719753
457,0.719064
458,0.718310
459,0.717491
460,0.716744
461,0.716067
462,0.715326
463,0.714656
464,0.713921
465,0.713256
466,0.712661
467,0.712002
468,0.711412
469,0.710891
470,0.710439
471,0.709922
472,0.709342
473,0.708698
474,0.708122
475,0.707484
476,0.706783
477,0.706019
478,0.705193
479,0.704306
480,0.703488
481,0.702737
482,0.702055
483,0.701310
484,0.700633
485,0.700024
486,0.699480
487,0.698875
488,0.698336
489,0.697864
490,0.697329
491,0.696860
492,0.696456
493,0.696118
494,0.695717
495,0.695255
496,0.694858
497,0.694400
498,0.693881
499,0.693426
500,0.692911
501,0.692336
502,0.691702
503,0.691007
504,0.690378
505,0.689689
506,0.689065
507,0.688504
508,0.688007
509,0.687450
510,0.686835
511,0.686283
512,0.685794
513,0.685247
514,0.684762
515,0.684339
516,0.683858
517,0.683439
518,0.682961
519,0.682545
520,0.682190
521,0.681897
522,0.681665
523,0.681493
524,0.681381
525,0.681210
526,0.681099
527,0.681047
528,0.680937
529,0.680768
530,0.680659
531,0.680608
532,0.680617
533,0.680567
534,0.680459
535,0.680293
536,0.680069
537,0.679789
538,0.679451
539,0.679057
540,0.678607
541,0.678216
542,0.677884
543,0.677496
544,0.677052
545,0.676667
546,0.676226
547,0.675730
548,0.675292
549,0.674913
550,0.674479
551,0.673989
552,0.673445
553,0.672847
554,0.672194
555,0.671488
556,0.670728
557,0.669916
558,0.669162
559,0.668466
560,0.667828
561,0.667248
562,0.666726
563,0.666150
564,0.665632
565,0.665170
566,0.664765
567,0.664307
568,0.663795
569,0.663230
570,0.662722
571,0.662271
572,0.661766
573,0.661318
574,0.660817
575,0.660372
576,0.659982
577,0.659648
578,0.659261
579,0.658821
580,0.658330
581,0.657893
582,0.657512
583,0.657185
584,0.656913
585,0.656589
586,0.656212
587,0.655784
588,0.655304
589,0.654773
590,0.654191
591,0.653559
592,0.652981
593,0.652352
594,0.651778
595,0.651258
596,0.650688
597,0.650172
598,0.649606
599,0.648989
600,0.648322
601,0.647606
602,0.646841
603,0.646130
604,0.645473
605,0.644766
606,0.644010
607,0.643308
608,0.642558
609,0.641860
610,0.641115
611,0.640422
612,0.639681
613,0.638891
614,0.638155
615,0.637371
616,0.636538
617,0.635759
618,0.635032
619,0.634359
620,0.633637
621,0.632867
622,0.632050
623,0.631186
624,0.630374
625,0.629614
626,0.628807
627,0.628053
628,0.627350
629,0.626699
630,0.626001
631,0.625355
632,0.624759
633,0.624215
634,0.623722
635,0.623279
636,0.622788
637,0.622251
638,0.621764
639,0.621229
640,0.620745
641,0.620311
642,0.619830
643,0.619302
644,0.618727
645,0.618202
646,0.617727
647,0.617302
648,0.616926
649,0.616599
650,0.616321
651,0.615996
652,0.615625
653,0.615302
654,0.614933
655,0.614517
656,0.614150
657,0.613831
658,0.613466
659,0.613149
660,0.612787
661,0.612472
662,0.612205
663,0.611892
664,0.611534
665,0.611129
666,0.610679
667,0.610277
668,0.609923
669,0.609523
670,0.609078
671,0.608681
672,0.608239
673,0.607751
674,0.607219
675,0.606643
676,0.606022
677,0.605357
678,0.604647
679,0.603895
680,0.603098
681,0.602350
682,0.601649
683,0.600996
684,0.600391
685,0.599741
686,0.599140
687,0.598585
688,0.598077
689,0.597525
690,0.597020
691,0.596472
692,0.595970
693,0.595424
694,0.594925
695,0.594383
696,0.593887
697,0.593348
698,0.592765
699,0.592229
700,0.591739
701,0.591206
702,0.590630
703,0.590100
704,0.589615
705,0.589176
706,0.588695
707,0.588170
708,0.587692
709,0.587258
710,0.586869
711,0.586438
712,0.586052
713,0.585710
714,0.585413
715,0.585161
716,0.584952
717,0.584788
718,0.584668
719,0.584591
720,0.584471
721,0.584308
722,0.584103
723,0.583855
724,0.583650
725,0.583404
726,0.583201
727,0.583041
728,0.582924
729,0.582851
730,0.582820
731,0.582832
732,0.582802
733,0.582729
734,0.582699
735,0.582626
736,0.582596
737,0.582524
738,0.582494
739,0.582507
740,0.582561
741,0.582658
742,0.582712
743,0.582808
744,0.582945
745,0.583040
746,0.583094
747,0.583188
748,0.583241
749,0.583253
750,0.583305
751,0.583317
752,0.583369
753,0.583380
754,0.583432
755,0.583526
756,0.583660
757,0.583753
758,0.583887
759,0.584061
760,0.584194
761,0.584286
762,0.584336
763,0.584427
764,0.584559
765,0.584650
766,0.584700
767,0.584790
768,0.584839
769,0.584848
770,0.584898
771,0.584906
772,0.584875
773,0.584884
774,0.584852
775,0.584781
776,0.584669
777,0.584598
778,0.584567
779,0.584496
780,0.584465
781,0.584475
782,0.584524
783,0.584612
784,0.584740
785,0.584908
786,0.585035
787,0.585202
788,0.585329
789,0.585416
790,0.585463
791,0.585550
792,0.585675
793,0.585840
794,0.586044
795,0.586207
796,0.586332
797,0.586416
798,0.586462
799,0.586546
800,0.586670
801,0.586831
802,0.586954
803,0.587037
804,0.587159
805,0.587242
806,0.587286
807,0.587292
808,0.587259
809,0.587187
810,0.587154
811,0.587083
812,0.586974
813,0.586903
814,0.586870
815,0.586800
816,0.586691
817,0.586545
818,0.586437
819,0.586367
820,0.586336
821,0.586266
822,0.586159
823,0.586015
824,0.585833
825,0.585613
826,0.585432
827,0.585289
828,0.585109
829,0.584891
830,0.584637
831,0.584345
832,0.584017
833,0.583727
834,0.583401
835,0.583038
836,0.582638
837,0.582277
838,0.581880
839,0.581446
840,0.580976
841,0.580470
842,0.580003
843,0.579573
844,0.579182
845,0.578828
846,0.578512
847,0.578160
848,0.577772
849,0.577422
850,0.577035
851,0.576687
852,0.576302
853,0.575955
854,0.575572
855,0.575227
856,0.574919
857,0.574575
858,0.574268
859,0.573926
860,0.573621
861,0.573280
862,0.572976
863,0.572709
864,0.572479
865,0.572213
866,0.571912
867,0.571575
868,0.571204
869,0.570869
870,0.570571
871,0.570309
872,0.570084
873,0.569823
874,0.569527
875,0.569268
876,0.568974
877,0.568644
878,0.568280
879,0.567882
880,0.567449
881,0.567052
882,0.566621
883,0.566226
884,0.565797
885,0.565404
886,0.565047
887,0.564656
888,0.564230
889,0.563841
890,0.563487
891,0.563100
892,0.562748
893,0.562431
894,0.562081
895,0.561766
896,0.561486
897,0.561173
898,0.560825
899,0.560444
900,0.560029
901,0.559649
902,0.559305
903,0.558927
904,0.558515
905,0.558070
906,0.557592
907,0.557149
908,0.556741
909,0.556368
910,0.555962
911,0.555523
912,0.555050
913,0.554613
914,0.554142
915,0.553707
916,0.553306
917,0.552873
918,0.552406
919,0.551907
920,0.551375
921,0.550810
922,0.550212
923,0.549616
924,0.549021
925,0.548462
926,0.547869
927,0.547278
928,0.546689
929,0.546100
930,0.545513
931,0.544927
932,0.544342
933,0.543759
934,0.543210
935,0.542696
936,0.542216
937,0.541770
938,0.541358
939,0.540981
940,0.540637
941,0.540327
942,0.539985
943,0.539611
944,0.539270
945,0.538963
946,0.538624
947,0.538252
948,0.537849
949,0.537479
950,0.537142
951,0.536840
952,0.536505
953,0.536138
954,0.535804
955,0.535439
956,0.535107
957,0.534743
958,0.534412
959,0.534050
960,0.533721
961,0.533360
962,0.533032
963,0.532672
964,0.532346
965,0.531988
966,0.531598
967,0.531242
968,0.530854
969,0.530499
970,0.530177
971,0.529823
972,0.529502
973,0.529150
974,0.528767
975,0.528416
976,0.528034
977,0.527685
978,0.527304
979,0.526957
980,0.526578
981,0.526231
982,0.525854
983,0.525509
984,0.525133
985,0.524727
986,0.524289
987,0.523821
988,0.523386
989,0.522982
990,0.522548
991,0.522084
992,0.521589
993,0.521064
994,0.520571
995,0.520110
996,0.519682
997,0.519286
998,0.518921
999,0.518527
1000,0.518164
