Action,Memory Utilization
318,0.296347
319,0.297714
320,0.298882
321,0.299852
322,0.301006
323,0.301963
324,0.302727
325,0.303673
326,0.304427
327,0.305362
328,0.306478
329,0.307773
330,0.308764
331,0.309601
332,0.310581
333,0.311408
334,0.312376
335,0.313484
336,0.314440
337,0.315246
338,0.316191
339,0.316987
340,0.317634
341,0.318135
342,0.318489
343,0.318984
344,0.319335
345,0.319824
346,0.320452
347,0.321217
348,0.321838
349,0.322594
350,0.323486
351,0.324512
352,0.325394
353,0.326408
354,0.327279
355,0.328283
356,0.329418
357,0.330319
358,0.331329
359,0.332446
360,0.333444
361,0.334549
362,0.335536
363,0.336405
364,0.337381
365,0.338464
366,0.339429
367,0.340278
368,0.341012
369,0.341631
370,0.342358
371,0.343190
372,0.343908
373,0.344731
374,0.345442
375,0.346257
376,0.347175
377,0.347981
378,0.348891
379,0.349688
380,0.350374
381,0.351163
382,0.351842
383,0.352410
384,0.353082
385,0.353856
386,0.354520
387,0.355287
388,0.355944
389,0.356703
390,0.357353
391,0.358104
392,0.358955
393,0.359906
394,0.360748
395,0.361689
396,0.362449
397,0.363293
398,0.364220
399,0.365056
400,0.365974
401,0.366736
402,0.367569
403,0.368323
404,0.369149
405,0.369895
406,0.370563
407,0.371152
408,0.371813
409,0.372545
410,0.373349
411,0.374074
412,0.374870
413,0.375735
414,0.376466
415,0.377127
416,0.377851
417,0.378636
418,0.379353
419,0.380001
420,0.380711
421,0.381482
422,0.382185
423,0.382949
424,0.383645
425,0.384402
426,0.385092
427,0.385715
428,0.386271
429,0.386762
430,0.387187
431,0.387548
432,0.387844
433,0.388076
434,0.388369
435,0.388723
436,0.389138
437,0.389489
438,0.389777
439,0.390125
440,0.390410
441,0.390632
442,0.390791
443,0.391011
444,0.391169
445,0.391387
446,0.391544
447,0.391760
448,0.392036
449,0.392371
450,0.392645
451,0.392977
452,0.393248
453,0.393458
454,0.393726
455,0.394054
456,0.394320
457,0.394525
458,0.394671
459,0.394875
460,0.395137
461,0.395456
462,0.395716
463,0.396033
464,0.396290
465,0.396488
466,0.396743
467,0.396939
468,0.397077
469,0.397155
470,0.397176
471,0.397254
472,0.397390
473,0.397467
474,0.397602
475,0.397793
476,0.397926
477,0.398001
478,0.398133
479,0.398208
480,0.398340
481,0.398414
482,0.398431
483,0.398393
484,0.398410
485,0.398372
486,0.398278
487,0.398240
488,0.398146
489,0.398109
490,0.398127
491,0.398089
492,0.397997
493,0.397960
494,0.397868
495,0.397832
496,0.397741
497,0.397595
498,0.397505
499,0.397470
500,0.397488
501,0.397453
502,0.397364
503,0.397221
504,0.397133
505,0.396991
506,0.396796
507,0.396548
508,0.396248
509,0.395896
510,0.395599
511,0.395249
512,0.394954
513,0.394607
514,0.394314
515,0.393970
516,0.393575
517,0.393128
518,0.392631
519,0.392188
520,0.391695
521,0.391151
522,0.390558
523,0.390019
524,0.389430
525,0.388791
526,0.388104
527,0.387367
528,0.386685
529,0.385954
530,0.385226
531,0.384500
532,0.383828
533,0.383210
534,0.382645
535,0.382031
536,0.381470
537,0.380861
538,0.380304
539,0.379699
540,0.379147
541,0.378546
542,0.377998
543,0.377502
544,0.377057
545,0.376664
546,0.376222
547,0.375733
548,0.375196
549,0.374710
550,0.374177
551,0.373695
552,0.373263
553,0.372784
554,0.372258
555,0.371686
556,0.371163
557,0.370692
558,0.370271
559,0.369899
560,0.369481
561,0.369113
562,0.368697
563,0.368235
564,0.367823
565,0.367364
566,0.366954
567,0.366594
568,0.366283
569,0.365925
570,0.365521
571,0.365166
572,0.364860
573,0.364507
574,0.364108
575,0.363758
576,0.363362
577,0.363014
578,0.362715
579,0.362463
580,0.362166
581,0.361822
582,0.361434
583,0.361000
584,0.360614
585,0.360276
586,0.359985
587,0.359742
588,0.359545
589,0.359303
590,0.359016
591,0.358684
592,0.358307
593,0.357977
594,0.357694
595,0.357367
596,0.357086
597,0.356760
598,0.356481
599,0.356248
600,0.356061
601,0.355830
602,0.355554
603,0.355325
604,0.355051
605,0.354823
606,0.354640
607,0.354503
608,0.354410
609,0.354363
610,0.354271
611,0.354135
612,0.354044
613,0.353998
614,0.353995
615,0.354037
616,0.354123
617,0.354165
618,0.354162
619,0.354204
620,0.354289
621,0.354417
622,0.354501
623,0.354542
624,0.354626
625,0.354666
626,0.354750
627,0.354876
628,0.355045
629,0.355257
630,0.355425
631,0.355636
632,0.355888
633,0.356183
634,0.356520
635,0.356813
636,0.357148
637,0.357439
638,0.357686
639,0.357976
640,0.358222
641,0.358509
642,0.358838
643,0.359124
644,0.359451
645,0.359819
646,0.360227
647,0.360677
648,0.361083
649,0.361446
650,0.361850
651,0.362211
652,0.362529
653,0.362805
654,0.363121
655,0.363395
656,0.363627
657,0.363816
658,0.364047
659,0.364235
660,0.364382
661,0.364488
662,0.364634
663,0.364738
664,0.364802
665,0.364906
666,0.365050
667,0.365154
668,0.365216
669,0.365319
670,0.365381
671,0.365403
672,0.365464
673,0.365486
674,0.365547
675,0.365568
676,0.365629
677,0.365730
678,0.365791
679,0.365812
680,0.365792
681,0.365813
682,0.365794
683,0.365814
684,0.365795
685,0.365736
686,0.365717
687,0.365737
688,0.365797
689,0.365896
690,0.366034
691,0.366211
692,0.366348
693,0.366524
694,0.366661
695,0.366836
696,0.367049
697,0.367301
698,0.367513
699,0.367764
700,0.368052
701,0.368378
702,0.368665
703,0.368989
704,0.369352
705,0.369674
706,0.369957
707,0.370278
708,0.370637
709,0.370956
710,0.371235
711,0.371476
712,0.371678
713,0.371918
714,0.372195
715,0.372509
716,0.372860
717,0.373248
718,0.373597
719,0.373983
720,0.374406
721,0.374789
722,0.375210
723,0.375591
724,0.375934
725,0.376314
726,0.376655
727,0.376957
728,0.377297
729,0.377672
730,0.378009
731,0.378383
732,0.378793
733,0.379238
734,0.379719
735,0.380133
736,0.380578
737,0.381055
738,0.381471
739,0.381916
740,0.382330
741,0.382772
742,0.383184
743,0.383624
744,0.384093
745,0.384531
746,0.384997
747,0.385408
748,0.385790
749,0.386144
750,0.386470
751,0.386768
752,0.387093
753,0.387389
754,0.387712
755,0.388007
756,0.388274
757,0.388513
758,0.388726
759,0.388910
760,0.389068
761,0.389252
762,0.389408
763,0.389591
764,0.389747
765,0.389929
766,0.390137
767,0.390318
768,0.390525
769,0.390705
770,0.390858
771,0.390985
772,0.391084
773,0.391210
774,0.391309
775,0.391382
776,0.391481
777,0.391553
778,0.391651
779,0.391723
780,0.391768
781,0.391788
782,0.391781
783,0.391748
784,0.391742
785,0.391709
786,0.391651
787,0.391619
788,0.391561
789,0.391528
790,0.391471
791,0.391439
792,0.391432
793,0.391401
794,0.391395
795,0.391363
796,0.391306
797,0.391223
798,0.391166
799,0.391084
800,0.391028
801,0.390946
802,0.390890
803,0.390808
804,0.390752
805,0.390671
806,0.390616
807,0.390586
808,0.390581
809,0.390601
810,0.390596
811,0.390566
812,0.390511
813,0.390481
814,0.390426
815,0.390396
816,0.390391
817,0.390412
818,0.390457
819,0.390477
820,0.390522
821,0.390542
822,0.390537
823,0.390557
824,0.390601
825,0.390670
826,0.390764
827,0.390832
828,0.390876
829,0.390945
830,0.391038
831,0.391106
832,0.391198
833,0.391315
834,0.391455
835,0.391620
836,0.391760
837,0.391924
838,0.392112
839,0.392323
840,0.392510
841,0.392672
842,0.392810
843,0.392972
844,0.393157
845,0.393366
846,0.393598
847,0.393854
848,0.394133
849,0.394436
850,0.394714
851,0.395015
852,0.395340
853,0.395687
854,0.396010
855,0.396356
856,0.396725
857,0.397069
858,0.397436
859,0.397779
860,0.398097
861,0.398438
862,0.398802
863,0.399141
864,0.399456
865,0.399794
866,0.400108
867,0.400444
868,0.400756
869,0.401044
870,0.401355
871,0.401688
872,0.401998
873,0.402329
874,0.402684
875,0.403014
876,0.403367
877,0.403696
878,0.404001
879,0.404282
880,0.404539
881,0.404819
882,0.405075
883,0.405307
884,0.405562
885,0.405840
886,0.406139
887,0.406416
888,0.406668
889,0.406943
890,0.407240
891,0.407514
892,0.407810
893,0.408082
894,0.408376
895,0.408648
896,0.408895
897,0.409165
898,0.409457
899,0.409771
900,0.410062
901,0.410375
902,0.410709
903,0.411065
904,0.411379
905,0.411672
906,0.411943
907,0.412193
908,0.412463
909,0.412753
910,0.413063
911,0.413351
912,0.413660
913,0.413948
914,0.414214
915,0.414459
916,0.414724
917,0.414968
918,0.415232
919,0.415475
920,0.415697
921,0.415939
922,0.416201
923,0.416442
924,0.416662
925,0.416861
926,0.417039
927,0.417197
928,0.417335
929,0.417451
930,0.417548
931,0.417664
932,0.417760
933,0.417876
934,0.417971
935,0.418087
936,0.418182
937,0.418297
938,0.418391
939,0.418466
940,0.418520
941,0.418554
942,0.418608
943,0.418642
944,0.418696
945,0.418730
946,0.418784
947,0.418857
948,0.418950
949,0.419063
950,0.419195
951,0.419307
952,0.419399
953,0.419511
954,0.419603
955,0.419714
956,0.419806
957,0.419916
958,0.420007
959,0.420118
960,0.420208
961,0.420279
962,0.420330
963,0.420401
964,0.420452
965,0.420522
966,0.420612
967,0.420720
968,0.420848
969,0.420957
970,0.421046
971,0.421115
972,0.421203
973,0.421272
974,0.421322
975,0.421352
976,0.421363
977,0.421354
978,0.421327
979,0.421280
980,0.421253
981,0.421206
982,0.421140
983,0.421056
984,0.420991
985,0.420945
986,0.420879
987,0.420796
988,0.420731
989,0.420647
990,0.420583
991,0.420499
992,0.420435
993,0.420352
994,0.420251
995,0.420130
996,0.419991
997,0.419871
998,0.419733
999,0.419576
1000,0.419400
