Action,Memory Utilization
176,0.465834
177,0.464707
178,0.464092
179,0.463979
180,0.464360
181,0.465228
182,0.466574
183,0.467421
184,0.468740
185,0.470526
186,0.472769
187,0.475463
188,0.478128
189,0.480766
190,0.483375
191,0.485957
192,0.488512
193,0.490725
194,0.492600
195,0.494143
196,0.495981
197,0.498111
198,0.499911
199,0.501386
200,0.502541
201,0.503381
202,0.503911
203,0.504135
204,0.504655
205,0.504873
206,0.505385
207,0.505597
208,0.505514
209,0.505724
210,0.506222
211,0.506426
212,0.506916
213,0.507689
214,0.508168
215,0.508927
216,0.509962
217,0.510706
218,0.511163
219,0.511895
220,0.512342
221,0.512510
222,0.512950
223,0.513661
224,0.514637
225,0.515877
226,0.516835
227,0.518053
228,0.519529
229,0.521258
230,0.523238
231,0.524936
232,0.526356
233,0.527503
234,0.528379
235,0.529507
236,0.530884
237,0.531992
238,0.532834
239,0.533924
240,0.534751
241,0.535318
242,0.535628
243,0.535685
244,0.535490
245,0.535547
246,0.535355
247,0.534917
248,0.534729
249,0.534787
250,0.535090
251,0.535146
252,0.534960
253,0.535017
254,0.534833
255,0.534890
256,0.535185
257,0.535240
258,0.535531
259,0.535584
260,0.535402
261,0.535455
262,0.535741
263,0.535793
264,0.536075
265,0.536125
266,0.535945
267,0.535995
268,0.536273
269,0.536775
270,0.537500
271,0.537994
272,0.538709
273,0.539642
274,0.540791
275,0.541710
276,0.542843
277,0.544188
278,0.545305
279,0.546632
280,0.548167
281,0.549474
282,0.550989
283,0.552493
284,0.553784
285,0.554864
286,0.556138
287,0.557602
288,0.559057
289,0.560502
290,0.561759
291,0.563185
292,0.564424
293,0.565480
294,0.566354
295,0.567048
296,0.567563
297,0.568248
298,0.568755
299,0.569088
300,0.569590
301,0.570259
302,0.570753
303,0.571414
304,0.572239
305,0.572891
306,0.573706
307,0.574684
308,0.575488
309,0.576120
310,0.576583
311,0.577208
312,0.577994
313,0.578610
314,0.579387
315,0.579995
316,0.580762
317,0.581686
318,0.582443
319,0.583034
320,0.583782
321,0.584685
322,0.585424
323,0.585998
324,0.586728
325,0.587611
326,0.588646
327,0.589518
328,0.590541
329,0.591715
330,0.592881
331,0.594040
332,0.595192
333,0.596204
334,0.597077
335,0.598078
336,0.598940
337,0.599665
338,0.600518
339,0.601496
340,0.602599
341,0.603566
342,0.604656
343,0.605740
344,0.606818
345,0.607890
346,0.608843
347,0.609677
348,0.610619
349,0.611444
350,0.612376
351,0.613191
352,0.613890
353,0.614475
354,0.615167
355,0.615744
356,0.616209
357,0.616562
358,0.617022
359,0.617371
360,0.617609
361,0.617738
362,0.617758
363,0.617670
364,0.617690
365,0.617817
366,0.617837
367,0.617750
368,0.617558
369,0.617260
370,0.617070
371,0.616775
372,0.616377
373,0.616086
374,0.615692
375,0.615196
376,0.614599
377,0.613901
378,0.613311
379,0.612620
380,0.612036
381,0.611557
382,0.611184
383,0.610710
384,0.610137
385,0.609465
386,0.608696
387,0.608031
388,0.607471
389,0.606813
390,0.606058
391,0.605208
392,0.604461
393,0.603619
394,0.602880
395,0.602046
396,0.601117
397,0.600095
398,0.599176
399,0.598164
400,0.597254
401,0.596447
402,0.595741
403,0.594941
404,0.594048
405,0.593257
406,0.592373
407,0.591589
408,0.590714
409,0.589747
410,0.588690
411,0.587542
412,0.586496
413,0.585548
414,0.584700
415,0.583762
416,0.582734
417,0.581618
418,0.580600
419,0.579494
420,0.578300
421,0.577020
422,0.575837
423,0.574568
424,0.573398
425,0.572324
426,0.571347
427,0.570467
428,0.569499
429,0.568445
430,0.567304
431,0.566079
432,0.564768
433,0.563464
434,0.562166
435,0.560963
436,0.559677
437,0.558485
438,0.557389
439,0.556386
440,0.555299
441,0.554305
442,0.553228
443,0.552067
444,0.551000
445,0.550025
446,0.548967
447,0.547826
448,0.546603
449,0.545386
450,0.544261
451,0.543227
452,0.542285
453,0.541433
454,0.540670
455,0.539825
456,0.539070
457,0.538403
458,0.537654
459,0.536823
460,0.535911
461,0.535087
462,0.534352
463,0.533535
464,0.532638
465,0.531660
466,0.530603
467,0.529467
468,0.528336
469,0.527293
470,0.526171
471,0.525054
472,0.524024
473,0.522916
474,0.521895
475,0.520961
476,0.519949
477,0.518859
478,0.517773
479,0.516774
480,0.515860
481,0.514869
482,0.513800
483,0.512737
484,0.511677
485,0.510622
486,0.509652
487,0.508605
488,0.507563
489,0.506525
490,0.505571
491,0.504542
492,0.503516
493,0.502574
494,0.501715
495,0.500938
496,0.500243
497,0.499472
498,0.498626
499,0.497705
500,0.496710
501,0.495718
502,0.494809
503,0.493825
504,0.492923
505,0.491947
506,0.490974
507,0.490006
508,0.489118
509,0.488311
510,0.487430
511,0.486476
512,0.485526
513,0.484656
514,0.483865
515,0.483153
516,0.482368
517,0.481661
518,0.480882
519,0.480031
520,0.479108
521,0.478188
522,0.477347
523,0.476584
524,0.475898
525,0.475289
526,0.474757
527,0.474301
528,0.473772
529,0.473320
530,0.472795
531,0.472199
532,0.471532
533,0.470940
534,0.470424
535,0.469837
536,0.469179
537,0.468596
538,0.468088
539,0.467510
540,0.467006
541,0.466431
542,0.465931
543,0.465505
544,0.465152
545,0.464871
546,0.464664
547,0.464386
548,0.464180
549,0.464046
550,0.463983
551,0.463850
552,0.463647
553,0.463515
554,0.463313
555,0.463041
556,0.462840
557,0.462711
558,0.462512
559,0.462383
560,0.462325
561,0.462197
562,0.462000
563,0.461734
564,0.461401
565,0.460999
566,0.460667
567,0.460406
568,0.460077
569,0.459818
570,0.459491
571,0.459233
572,0.458908
573,0.458653
574,0.458466
575,0.458212
576,0.458027
577,0.457910
578,0.457726
579,0.457476
580,0.457293
581,0.457044
582,0.456863
583,0.456749
584,0.456703
585,0.456723
586,0.456677
587,0.456698
588,0.456785
589,0.456805
590,0.456891
591,0.457044
592,0.457261
593,0.457412
594,0.457497
595,0.457516
596,0.457469
597,0.457357
598,0.457181
599,0.457069
600,0.456894
601,0.456783
602,0.456738
603,0.456758
604,0.456843
605,0.456992
606,0.457204
607,0.457352
608,0.457435
609,0.457454
610,0.457536
611,0.457555
612,0.457637
613,0.457782
614,0.457864
615,0.458009
616,0.458216
617,0.458360
618,0.458440
619,0.458583
620,0.458788
621,0.458930
622,0.459134
623,0.459400
624,0.459603
625,0.459743
626,0.459820
627,0.459959
628,0.460159
629,0.460421
630,0.460744
631,0.461005
632,0.461326
633,0.461585
634,0.461904
635,0.462161
636,0.462355
637,0.462611
638,0.462926
639,0.463302
640,0.463616
641,0.463990
642,0.464423
643,0.464794
644,0.465225
645,0.465594
646,0.466022
647,0.466388
648,0.466814
649,0.467178
650,0.467481
651,0.467843
652,0.468264
653,0.468743
654,0.469281
655,0.469757
656,0.470172
657,0.470527
658,0.470821
659,0.471174
660,0.471466
661,0.471816
662,0.472107
663,0.472455
664,0.472744
665,0.472973
666,0.473142
667,0.473370
668,0.473538
669,0.473648
670,0.473699
671,0.473808
672,0.473859
673,0.473851
674,0.473901
675,0.473894
676,0.473944
677,0.474052
678,0.474217
679,0.474324
680,0.474373
681,0.474480
682,0.474528
683,0.474520
684,0.474569
685,0.474674
686,0.474722
687,0.474714
688,0.474648
689,0.474640
690,0.474575
691,0.474453
692,0.474388
693,0.474268
694,0.474091
695,0.473858
696,0.473683
697,0.473563
698,0.473501
699,0.473494
700,0.473431
701,0.473313
702,0.473251
703,0.473244
704,0.473294
705,0.473398
706,0.473447
707,0.473551
708,0.473709
709,0.473923
710,0.474080
711,0.474183
712,0.474340
713,0.474442
714,0.474488
715,0.474589
716,0.474636
717,0.474737
718,0.474783
719,0.474883
720,0.475037
721,0.475137
722,0.475182
723,0.475173
724,0.475218
725,0.475317
726,0.475469
727,0.475675
728,0.475934
729,0.476246
730,0.476610
731,0.476920
732,0.477175
733,0.477377
734,0.477525
735,0.477619
736,0.477660
737,0.477648
738,0.477689
739,0.477783
740,0.477823
741,0.477811
742,0.477746
743,0.477629
744,0.477565
745,0.477553
746,0.477489
747,0.477372
748,0.477309
749,0.477297
750,0.477338
751,0.477326
752,0.477263
753,0.477148
754,0.477085
755,0.476971
756,0.476908
757,0.476897
758,0.476938
759,0.477030
760,0.477071
761,0.477162
762,0.477305
763,0.477499
764,0.477641
765,0.477731
766,0.477872
767,0.477962
768,0.478103
769,0.478294
770,0.478434
771,0.478523
772,0.478560
773,0.478649
774,0.478787
775,0.478976
776,0.479114
777,0.479201
778,0.479238
779,0.479224
780,0.479261
781,0.479248
782,0.479284
783,0.479271
784,0.479207
785,0.479194
786,0.479131
787,0.479019
788,0.478857
789,0.478646
790,0.478386
791,0.478177
792,0.477918
793,0.477611
794,0.477354
795,0.477048
796,0.476694
797,0.476390
798,0.476136
799,0.475833
800,0.475580
801,0.475279
802,0.474930
803,0.474631
804,0.474283
805,0.473888
806,0.473542
807,0.473246
808,0.472902
809,0.472511
810,0.472168
811,0.471779
812,0.471342
813,0.470955
814,0.470616
815,0.470326
816,0.469989
817,0.469605
818,0.469174
819,0.468792
820,0.468459
821,0.468174
822,0.467937
823,0.467748
824,0.467607
825,0.467514
826,0.467373
827,0.467186
828,0.466952
829,0.466671
830,0.466439
831,0.466159
832,0.465928
833,0.465650
834,0.465326
835,0.464955
836,0.464539
837,0.464078
838,0.463664
839,0.463297
840,0.462885
841,0.462521
842,0.462111
843,0.461748
844,0.461432
845,0.461071
846,0.460757
847,0.460397
848,0.459993
849,0.459543
850,0.459048
851,0.458509
852,0.457970
853,0.457434
854,0.456898
855,0.456364
856,0.455876
857,0.455435
858,0.455041
859,0.454602
860,0.454119
861,0.453592
862,0.453111
863,0.452586
864,0.452107
865,0.451675
866,0.451198
867,0.450678
868,0.450159
869,0.449641
870,0.449124
871,0.448653
872,0.448139
873,0.447670
874,0.447247
875,0.446781
876,0.446360
877,0.445984
878,0.445565
879,0.445103
880,0.444597
881,0.444137
882,0.443722
883,0.443264
884,0.442851
885,0.442483
886,0.442160
887,0.441881
888,0.441648
889,0.441370
890,0.441050
891,0.440774
892,0.440543
893,0.440268
894,0.439951
895,0.439677
896,0.439361
897,0.439089
898,0.438861
899,0.438590
900,0.438276
901,0.437920
902,0.437521
903,0.437166
904,0.436856
905,0.436589
906,0.436365
907,0.436186
908,0.436050
909,0.435871
910,0.435649
911,0.435471
912,0.435251
913,0.434988
914,0.434683
915,0.434336
916,0.433947
917,0.433516
918,0.433044
919,0.432616
920,0.432230
921,0.431888
922,0.431589
923,0.431333
924,0.431120
925,0.430865
926,0.430569
927,0.430230
928,0.429935
929,0.429599
930,0.429305
931,0.428969
932,0.428677
933,0.428427
934,0.428219
935,0.428053
936,0.427930
937,0.427848
938,0.427809
939,0.427811
940,0.427771
941,0.427690
942,0.427651
943,0.427653
944,0.427614
945,0.427533
946,0.427494
947,0.427497
948,0.427458
949,0.427378
950,0.427339
951,0.427259
952,0.427221
953,0.427223
954,0.427267
955,0.427351
956,0.427476
957,0.427560
958,0.427603
959,0.427687
960,0.427811
961,0.427976
962,0.428099
963,0.428263
964,0.428467
965,0.428630
966,0.428753
967,0.428915
968,0.429037
969,0.429119
970,0.429240
971,0.429401
972,0.429522
973,0.429603
974,0.429643
975,0.429723
976,0.429843
977,0.429923
978,0.430042
979,0.430122
980,0.430241
981,0.430320
982,0.430359
983,0.430438
984,0.430477
985,0.430476
986,0.430515
987,0.430514
988,0.430553
989,0.430631
990,0.430669
991,0.430747
992,0.430864
993,0.430942
994,0.431058
995,0.431214
996,0.431409
997,0.431564
998,0.431757
999,0.431990
1000,0.432183
