Action,Memory Utilization
947,0.428606
948,0.428497
949,0.428367
950,0.428216
951,0.428044
952,0.427894
953,0.427722
954,0.427572
955,0.427401
956,0.427210
957,0.427040
958,0.426891
959,0.426764
960,0.426659
961,0.426575
962,0.426470
963,0.426386
964,0.426281
965,0.426156
966,0.426010
967,0.425885
968,0.425781
969,0.425657
970,0.425511
971,0.425346
972,0.425159
973,0.424994
974,0.424808
975,0.424602
976,0.424376
977,0.424170
978,0.423986
979,0.423823
980,0.423681
981,0.423519
982,0.423336
983,0.423175
984,0.422993
985,0.422791
986,0.422568
987,0.422367
988,0.422145
989,0.421904
990,0.421683
991,0.421442
992,0.421181
993,0.420901
994,0.420600
995,0.420320
996,0.420062
997,0.419824
998,0.419567
999,0.419330
1000,0.419073
