Action,Memory Utilization
173,0.076347
174,0.076329
175,0.076172
176,0.076155
177,0.076001
178,0.075711
179,0.075561
180,0.075277
181,0.074861
182,0.074584
183,0.074176
184,0.073773
185,0.073374
186,0.073111
187,0.072981
188,0.072982
189,0.072855
190,0.072857
191,0.072731
192,0.072734
193,0.072610
194,0.072613
195,0.072491
196,0.072495
197,0.072623
198,0.072872
199,0.073242
200,0.073486
201,0.073850
202,0.074330
203,0.074685
204,0.074918
205,0.075029
206,0.075020
207,0.075129
208,0.075120
209,0.075228
210,0.075451
211,0.075788
212,0.076006
213,0.076337
214,0.076551
215,0.076649
216,0.076633
217,0.076505
218,0.076266
219,0.076141
220,0.076127
221,0.076004
222,0.075772
223,0.075432
224,0.075204
225,0.074870
226,0.074647
227,0.074533
228,0.074527
229,0.074628
230,0.074834
231,0.074933
232,0.075136
233,0.075443
234,0.075851
235,0.076151
236,0.076553
237,0.076848
238,0.077038
239,0.077124
240,0.077311
241,0.077598
242,0.077782
243,0.077864
244,0.078045
245,0.078324
246,0.078701
247,0.079173
248,0.079543
249,0.079811
250,0.080176
251,0.080634
252,0.081186
253,0.081638
254,0.081989
255,0.082433
256,0.082779
257,0.083027
258,0.083178
259,0.083234
260,0.083196
261,0.083064
262,0.083026
263,0.082896
264,0.082860
265,0.082916
266,0.083063
267,0.083300
268,0.083627
269,0.084042
270,0.084364
271,0.084774
272,0.085270
273,0.085852
274,0.086340
275,0.086914
276,0.087572
277,0.088314
278,0.089138
279,0.089868
280,0.090506
281,0.091227
282,0.091856
283,0.092566
284,0.093358
285,0.094230
286,0.095181
287,0.096040
288,0.096809
289,0.097487
290,0.098246
291,0.099083
292,0.099830
293,0.100656
294,0.101393
295,0.102043
296,0.102770
297,0.103575
298,0.104292
299,0.105087
300,0.105957
301,0.106903
302,0.107923
303,0.109017
304,0.110185
305,0.111424
306,0.112736
307,0.114118
308,0.115570
309,0.116935
310,0.118211
311,0.119401
312,0.120505
313,0.121524
314,0.122459
315,0.123310
316,0.124079
317,0.124920
318,0.125832
319,0.126662
320,0.127411
321,0.128231
322,0.128970
323,0.129780
324,0.130660
325,0.131460
326,0.132180
327,0.132821
328,0.133384
329,0.134018
330,0.134573
331,0.135052
332,0.135601
333,0.136220
334,0.136763
335,0.137375
336,0.138056
337,0.138660
338,0.139334
339,0.140075
340,0.140884
341,0.141759
342,0.142558
343,0.143424
344,0.144213
345,0.144928
346,0.145567
347,0.146273
348,0.146905
349,0.147604
350,0.148228
351,0.148919
352,0.149675
353,0.150357
354,0.150967
355,0.151505
356,0.152108
357,0.152776
358,0.153509
359,0.154169
360,0.154758
361,0.155276
362,0.155859
363,0.156371
364,0.156813
365,0.157186
366,0.157624
367,0.157993
368,0.158426
369,0.158923
370,0.159351
371,0.159711
372,0.160135
373,0.160491
374,0.160780
375,0.161003
376,0.161289
377,0.161638
378,0.162050
379,0.162395
380,0.162803
381,0.163145
382,0.163421
383,0.163632
384,0.163905
385,0.164240
386,0.164637
387,0.165095
388,0.165487
389,0.165940
390,0.166329
391,0.166777
392,0.167162
393,0.167482
394,0.167738
395,0.167932
396,0.168186
397,0.168377
398,0.168629
399,0.168818
400,0.169067
401,0.169376
402,0.169745
403,0.170171
404,0.170536
405,0.170838
406,0.171199
407,0.171498
408,0.171736
409,0.172033
410,0.172387
411,0.172799
412,0.173150
413,0.173440
414,0.173670
415,0.173958
416,0.174302
417,0.174587
418,0.174929
419,0.175210
420,0.175432
421,0.175712
422,0.175932
423,0.176208
424,0.176426
425,0.176700
426,0.176916
427,0.177188
428,0.177515
429,0.177898
430,0.178223
431,0.178602
432,0.179036
433,0.179412
434,0.179843
435,0.180215
436,0.180642
437,0.181122
438,0.181656
439,0.182132
440,0.182662
441,0.183244
442,0.183768
443,0.184345
444,0.184865
445,0.185437
446,0.186061
447,0.186628
448,0.187138
449,0.187700
450,0.188314
451,0.188979
452,0.189695
453,0.190354
454,0.190957
455,0.191610
456,0.192314
457,0.193069
458,0.193873
459,0.194727
460,0.195631
461,0.196478
462,0.197373
463,0.198318
464,0.199311
465,0.200353
466,0.201337
467,0.202370
468,0.203346
469,0.204266
470,0.205130
471,0.205939
472,0.206692
473,0.207390
474,0.208035
475,0.208625
476,0.209161
477,0.209644
478,0.210175
479,0.210654
480,0.211182
481,0.211656
482,0.212078
483,0.212549
484,0.213068
485,0.213636
486,0.214251
487,0.214914
488,0.215524
489,0.216182
490,0.216887
491,0.217539
492,0.218139
493,0.218786
494,0.219479
495,0.220121
496,0.220711
497,0.221249
498,0.221737
499,0.222271
500,0.222754
501,0.223186
502,0.223569
503,0.223998
504,0.224474
505,0.224899
506,0.225275
507,0.225601
508,0.225974
509,0.226394
510,0.226859
511,0.227371
512,0.227833
513,0.228340
514,0.228799
515,0.229208
516,0.229663
517,0.230068
518,0.230520
519,0.230922
520,0.231370
521,0.231863
522,0.232308
523,0.232704
524,0.233052
525,0.233352
526,0.233605
527,0.233902
528,0.234246
529,0.234633
530,0.235066
531,0.235451
532,0.235788
533,0.236079
534,0.236414
535,0.236702
536,0.237035
537,0.237321
538,0.237561
539,0.237754
540,0.237901
541,0.238003
542,0.238060
543,0.238161
544,0.238217
545,0.238317
546,0.238462
547,0.238651
548,0.238884
549,0.239160
550,0.239391
551,0.239665
552,0.239983
553,0.240344
554,0.240659
555,0.240929
556,0.241155
557,0.241423
558,0.241647
559,0.241913
560,0.242135
561,0.242313
562,0.242446
563,0.242623
564,0.242755
565,0.242844
566,0.242976
567,0.243064
568,0.243109
569,0.243111
570,0.243155
571,0.243243
572,0.243372
573,0.243544
574,0.243673
575,0.243843
576,0.244056
577,0.244225
578,0.244436
579,0.244689
580,0.244898
581,0.245065
582,0.245273
583,0.245439
584,0.245646
585,0.245893
586,0.246099
587,0.246262
588,0.246466
589,0.246711
590,0.246913
591,0.247074
592,0.247275
593,0.247434
594,0.247634
595,0.247792
596,0.247991
597,0.248230
598,0.248509
599,0.248746
600,0.248942
601,0.249097
602,0.249291
603,0.249445
604,0.249557
605,0.249629
606,0.249660
607,0.249651
608,0.249682
609,0.249673
610,0.249704
611,0.249695
612,0.249646
613,0.249637
614,0.249668
615,0.249659
616,0.249689
617,0.249680
618,0.249711
619,0.249702
620,0.249732
621,0.249802
622,0.249911
623,0.250058
624,0.250166
625,0.250312
626,0.250420
627,0.250488
628,0.250594
629,0.250661
630,0.250690
631,0.250679
632,0.250708
633,0.250697
634,0.250648
635,0.250561
636,0.250513
637,0.250503
638,0.250455
639,0.250445
640,0.250473
641,0.250463
642,0.250415
643,0.250330
644,0.250206
645,0.250045
646,0.249923
647,0.249838
648,0.249717
649,0.249633
650,0.249512
651,0.249353
652,0.249233
653,0.249076
654,0.248882
655,0.248651
656,0.248458
657,0.248303
658,0.248111
659,0.247956
660,0.247766
661,0.247613
662,0.247497
663,0.247418
664,0.247303
665,0.247151
666,0.246963
667,0.246739
668,0.246480
669,0.246257
670,0.245999
671,0.245705
672,0.245376
673,0.245084
674,0.244829
675,0.244538
676,0.244213
677,0.243924
678,0.243600
679,0.243314
680,0.242992
681,0.242707
682,0.242387
683,0.242032
684,0.241678
685,0.241361
686,0.241009
687,0.240658
688,0.240344
689,0.240066
690,0.239824
691,0.239618
692,0.239448
693,0.239314
694,0.239216
695,0.239082
696,0.238914
697,0.238711
698,0.238544
699,0.238413
700,0.238316
701,0.238185
702,0.238089
703,0.237959
704,0.237794
705,0.237665
706,0.237570
707,0.237510
708,0.237416
709,0.237288
710,0.237126
711,0.236998
712,0.236837
713,0.236710
714,0.236550
715,0.236355
716,0.236128
717,0.235935
718,0.235776
719,0.235584
720,0.235426
721,0.235303
722,0.235146
723,0.235023
724,0.234935
725,0.234813
726,0.234657
727,0.234469
728,0.234248
729,0.233993
730,0.233773
731,0.233520
732,0.233301
733,0.233116
734,0.232965
735,0.232781
736,0.232630
737,0.232447
738,0.232297
739,0.232115
740,0.231967
741,0.231785
742,0.231572
743,0.231391
744,0.231179
745,0.230934
746,0.230657
747,0.230414
748,0.230138
749,0.229831
750,0.229557
751,0.229317
752,0.229109
753,0.228870
754,0.228663
755,0.228490
756,0.228284
757,0.228112
758,0.227972
759,0.227865
760,0.227725
761,0.227619
762,0.227480
763,0.227374
764,0.227300
765,0.227194
766,0.227057
767,0.226952
768,0.226879
769,0.226775
770,0.226702
771,0.226598
772,0.226526
773,0.226422
774,0.226287
775,0.226184
776,0.226113
777,0.226074
778,0.226065
779,0.226089
780,0.226080
781,0.226104
782,0.226158
783,0.226181
784,0.226235
785,0.226320
786,0.226436
787,0.226520
788,0.226636
789,0.226782
790,0.226896
791,0.227042
792,0.227217
793,0.227423
794,0.227660
795,0.227926
796,0.228161
797,0.228365
798,0.228599
799,0.228863
800,0.229095
801,0.229358
802,0.229590
803,0.229790
804,0.230021
805,0.230281
806,0.230510
807,0.230769
808,0.231057
809,0.231375
810,0.231723
811,0.232039
812,0.232385
813,0.232759
814,0.233103
815,0.233476
816,0.233819
817,0.234130
818,0.234411
819,0.234661
820,0.234881
821,0.235130
822,0.235349
823,0.235538
824,0.235756
825,0.235943
826,0.236101
827,0.236288
828,0.236445
829,0.236572
830,0.236728
831,0.236913
832,0.237127
833,0.237312
834,0.237466
835,0.237650
836,0.237803
837,0.237928
838,0.238081
839,0.238204
840,0.238299
841,0.238364
842,0.238458
843,0.238522
844,0.238558
845,0.238564
846,0.238600
847,0.238664
848,0.238757
849,0.238821
850,0.238913
851,0.238977
852,0.239069
853,0.239132
854,0.239224
855,0.239343
856,0.239435
857,0.239497
858,0.239588
859,0.239707
860,0.239797
861,0.239916
862,0.240062
863,0.240180
864,0.240269
865,0.240330
866,0.240363
867,0.240424
868,0.240512
869,0.240573
870,0.240605
871,0.240609
872,0.240641
873,0.240701
874,0.240733
875,0.240792
876,0.240824
877,0.240828
878,0.240859
879,0.240919
880,0.241006
881,0.241120
882,0.241207
883,0.241320
884,0.241462
885,0.241630
886,0.241771
887,0.241884
888,0.241969
889,0.242026
890,0.242056
891,0.242113
892,0.242197
893,0.242254
894,0.242284
895,0.242286
896,0.242315
897,0.242371
898,0.242455
899,0.242511
900,0.242594
901,0.242650
902,0.242733
903,0.242843
904,0.242925
905,0.242981
906,0.243063
907,0.243118
908,0.243200
909,0.243254
910,0.243282
911,0.243283
912,0.243257
913,0.243258
914,0.243232
915,0.243180
916,0.243154
917,0.243156
918,0.243183
919,0.243237
920,0.243318
921,0.243372
922,0.243452
923,0.243559
924,0.243691
925,0.243850
926,0.243982
927,0.244088
928,0.244220
929,0.244325
930,0.244456
931,0.244613
932,0.244743
933,0.244899
934,0.245029
935,0.245185
936,0.245367
937,0.245522
938,0.245650
939,0.245805
940,0.245985
941,0.246190
942,0.246370
943,0.246574
944,0.246753
945,0.246905
946,0.247031
947,0.247131
948,0.247205
949,0.247305
950,0.247379
951,0.247427
952,0.247449
953,0.247497
954,0.247519
955,0.247566
956,0.247639
957,0.247687
958,0.247708
959,0.247756
960,0.247828
961,0.247875
962,0.247897
963,0.247893
964,0.247864
965,0.247860
966,0.247881
967,0.247877
968,0.247848
969,0.247794
970,0.247765
971,0.247761
972,0.247783
973,0.247779
974,0.247800
975,0.247796
976,0.247818
977,0.247814
978,0.247835
979,0.247881
980,0.247902
981,0.247948
982,0.247969
983,0.247965
984,0.247986
985,0.247982
986,0.247954
987,0.247950
988,0.247971
989,0.248016
990,0.248086
991,0.248181
992,0.248251
993,0.248296
994,0.248365
995,0.248459
996,0.248528
997,0.248622
998,0.248740
999,0.248833
1000,0.248901
