Action,Memory Utilization
1,0.976562
2,0.488281
3,0.325521
4,0.244141
5,0.390625
6,0.488281
7,0.558036
8,0.610352
9,0.623915
10,0.610352
11,0.621449
12,0.651042
13,0.657302
14,0.680106
15,0.699870
16,0.717163
17,0.732422
18,0.745985
19,0.751696
20,0.750732
21,0.744048
22,0.732422
23,0.727114
24,0.717163
25,0.712891
26,0.704252
27,0.691732
28,0.684466
29,0.681910
30,0.675456
31,0.673356
32,0.675201
33,0.680634
34,0.682158
35,0.680106
36,0.674778
37,0.673036
38,0.674599
39,0.672952
40,0.668335
41,0.660966
42,0.656855
43,0.650095
44,0.646418
45,0.645616
46,0.642196
47,0.636324
48,0.628153
49,0.617825
50,0.610352
51,0.605564
52,0.603309
53,0.598835
54,0.592267
55,0.588157
56,0.582014
57,0.578228
58,0.572468
59,0.564834
60,0.559489
61,0.556320
62,0.551285
63,0.548348
64,0.543594
65,0.540865
66,0.540069
67,0.541118
68,0.543931
69,0.548432
70,0.551060
71,0.551895
72,0.551012
73,0.548480
74,0.547667
75,0.545247
76,0.544498
77,0.545353
78,0.547751
79,0.548544
80,0.547791
81,0.548563
82,0.547828
83,0.548581
84,0.547863
85,0.548598
86,0.550736
87,0.554227
88,0.556252
89,0.556860
90,0.556098
91,0.554011
92,0.550643
93,0.548660
94,0.548018
95,0.548674
96,0.548045
97,0.548687
98,0.550562
99,0.551166
100,0.552979
101,0.555964
102,0.557694
103,0.558205
104,0.557533
105,0.555711
106,0.555074
107,0.553309
108,0.550447
109,0.546517
110,0.543768
111,0.539969
112,0.535148
113,0.531492
114,0.526830
115,0.522249
116,0.518799
117,0.514365
118,0.510006
119,0.505720
120,0.502523
121,0.498370
122,0.494285
123,0.490266
124,0.486312
125,0.482422
126,0.479562
127,0.477708
128,0.474930
129,0.473141
130,0.472318
131,0.470576
132,0.469786
133,0.468089
134,0.467329
135,0.467484
136,0.468535
137,0.470461
138,0.471474
139,0.473352
140,0.474330
141,0.476161
142,0.477106
143,0.477184
144,0.478109
145,0.479863
146,0.482429
147,0.485790
148,0.488281
149,0.489920
150,0.492350
151,0.493940
152,0.496312
153,0.497855
154,0.500171
155,0.503245
156,0.506279
157,0.509274
158,0.512232
159,0.514594
160,0.516371
161,0.518678
162,0.521505
163,0.523752
164,0.525430
165,0.527626
166,0.529261
167,0.531408
168,0.534058
169,0.536151
170,0.538741
171,0.541302
172,0.543359
173,0.544922
174,0.546000
175,0.546600
176,0.546731
177,0.546401
178,0.545617
179,0.545297
180,0.545432
181,0.545117
182,0.544357
183,0.543161
184,0.542421
185,0.541248
186,0.539651
187,0.538506
188,0.537806
189,0.536683
190,0.535143
191,0.533193
192,0.531688
193,0.529776
194,0.528304
195,0.526429
196,0.524159
197,0.522324
198,0.520097
199,0.518302
200,0.516117
201,0.513549
202,0.511410
203,0.509692
204,0.508391
205,0.506705
206,0.504640
207,0.502202
208,0.500179
209,0.498564
210,0.496578
211,0.494996
212,0.493812
213,0.493022
214,0.491859
215,0.491086
216,0.490696
217,0.490685
218,0.490300
219,0.490291
220,0.490652
221,0.491378
222,0.491730
223,0.492445
224,0.493516
225,0.494216
226,0.494550
227,0.494522
228,0.494138
229,0.493402
230,0.492318
231,0.491596
232,0.491231
233,0.490520
234,0.490162
235,0.489462
236,0.489112
237,0.488422
238,0.488079
239,0.488080
240,0.488420
241,0.489095
242,0.489428
243,0.490093
244,0.491086
245,0.492403
246,0.494040
247,0.495994
248,0.497604
249,0.498873
250,0.500459
251,0.501707
252,0.503268
253,0.504496
254,0.505393
255,0.506603
256,0.507485
257,0.508677
258,0.509544
259,0.510719
260,0.511571
261,0.512106
262,0.512325
263,0.512853
264,0.513685
265,0.514203
