Action,Memory Utilization
472,0.038731
473,0.038798
474,0.038859
475,0.038925
476,0.038985
477,0.039038
478,0.039097
479,0.039150
480,0.039197
481,0.039249
482,0.039295
483,0.039335
484,0.039369
485,0.039397
486,0.039430
487,0.039470
488,0.039503
489,0.039542
490,0.039575
491,0.039601
492,0.039634
493,0.039661
494,0.039681
495,0.039696
496,0.039716
497,0.039731
498,0.039751
499,0.039777
500,0.039797
501,0.039811
502,0.039819
503,0.039833
504,0.039853
505,0.039879
506,0.039910
507,0.039947
508,0.039989
509,0.040037
510,0.040079
511,0.040116
512,0.040146
513,0.040182
514,0.040223
515,0.040270
516,0.040323
517,0.040370
518,0.040410
519,0.040445
520,0.040475
521,0.040510
522,0.040539
523,0.040573
524,0.040602
525,0.040636
526,0.040665
527,0.040688
528,0.040716
529,0.040750
530,0.040778
531,0.040800
532,0.040817
533,0.040840
534,0.040857
535,0.040868
536,0.040874
537,0.040885
538,0.040890
539,0.040891
540,0.040896
541,0.040907
542,0.040924
543,0.040935
544,0.040940
545,0.040951
546,0.040967
547,0.040978
548,0.040984
549,0.040984
550,0.040989
551,0.040989
552,0.040984
553,0.040973
554,0.040957
555,0.040947
556,0.040942
557,0.040942
558,0.040947
559,0.040958
560,0.040974
561,0.040984
562,0.040990
563,0.040990
564,0.040995
565,0.041005
566,0.041010
567,0.041010
568,0.041016
569,0.041026
570,0.041041
571,0.041052
572,0.041057
573,0.041067
574,0.041082
575,0.041102
576,0.041128
577,0.041158
578,0.041183
579,0.041213
580,0.041238
581,0.041258
582,0.041272
583,0.041292
584,0.041307
585,0.041326
586,0.041341
587,0.041350
588,0.041364
589,0.041374
590,0.041378
591,0.041377
592,0.041382
593,0.041391
594,0.041405
595,0.041424
596,0.041448
597,0.041467
598,0.041481
599,0.041490
600,0.041504
601,0.041513
602,0.041527
603,0.041535
604,0.041539
605,0.041548
606,0.041552
607,0.041561
608,0.041565
609,0.041574
610,0.041587
611,0.041605
612,0.041619
613,0.041627
614,0.041631
615,0.041640
616,0.041643
617,0.041652
618,0.041656
619,0.041655
620,0.041649
621,0.041648
622,0.041651
623,0.041650
624,0.041654
625,0.041653
626,0.041657
627,0.041656
628,0.041659
629,0.041658
630,0.041662
631,0.041670
632,0.041674
633,0.041682
634,0.041686
635,0.041694
636,0.041707
637,0.041724
638,0.041746
639,0.041763
640,0.041785
641,0.041811
642,0.041842
643,0.041877
644,0.041907
645,0.041933
646,0.041963
647,0.041998
648,0.042028
649,0.042063
650,0.042102
651,0.042145
652,0.042193
653,0.042245
654,0.042292
655,0.042335
656,0.042373
657,0.042407
658,0.042445
659,0.042487
660,0.042525
661,0.042567
662,0.042613
663,0.042664
664,0.042719
665,0.042778
666,0.042841
667,0.042909
668,0.042980
669,0.043048
670,0.043119
671,0.043186
672,0.043248
673,0.043314
674,0.043376
675,0.043433
676,0.043486
677,0.043534
678,0.043578
679,0.043626
680,0.043670
681,0.043709
682,0.043752
683,0.043799
684,0.043851
685,0.043898
686,0.043941
687,0.043979
688,0.044013
689,0.044043
690,0.044068
691,0.044098
692,0.044123
693,0.044152
694,0.044186
695,0.044215
696,0.044248
697,0.044286
698,0.044319
699,0.044356
700,0.044389
701,0.044418
702,0.044442
703,0.044462
704,0.044478
705,0.044498
706,0.044522
707,0.044550
708,0.044583
709,0.044611
710,0.044643
711,0.044671
712,0.044694
713,0.044722
714,0.044745
715,0.044765
716,0.044788
717,0.044816
718,0.044847
719,0.044874
720,0.044897
721,0.044925
722,0.044948
723,0.044975
724,0.045006
725,0.045032
726,0.045055
727,0.045082
728,0.045104
729,0.045123
730,0.045145
731,0.045164
732,0.045186
733,0.045212
734,0.045243
735,0.045277
736,0.045315
737,0.045356
738,0.045402
739,0.045452
740,0.045497
741,0.045539
742,0.045584
743,0.045633
744,0.045678
745,0.045719
746,0.045756
747,0.045789
748,0.045825
749,0.045866
750,0.045910
751,0.045950
752,0.045995
753,0.046035
754,0.046078
755,0.046126
756,0.046177
757,0.046225
758,0.046276
759,0.046331
760,0.046389
761,0.046452
762,0.046510
763,0.046564
764,0.046622
765,0.046676
766,0.046726
767,0.046772
768,0.046814
769,0.046852
770,0.046886
771,0.046924
772,0.046966
773,0.047004
774,0.047038
775,0.047075
776,0.047109
777,0.047146
778,0.047180
779,0.047210
780,0.047243
781,0.047280
782,0.047321
783,0.047365
784,0.047406
785,0.047450
786,0.047497
787,0.047549
788,0.047604
789,0.047662
790,0.047724
791,0.047790
792,0.047852
793,0.047909
794,0.047963
795,0.048014
796,0.048067
797,0.048125
798,0.048186
799,0.048243
800,0.048303
801,0.048367
802,0.048428
803,0.048491
804,0.048551
805,0.048615
806,0.048682
807,0.048752
808,0.048818
809,0.048888
810,0.048955
811,0.049017
812,0.049083
813,0.049152
814,0.049225
815,0.049294
816,0.049367
817,0.049443
818,0.049515
819,0.049590
820,0.049662
821,0.049730
822,0.049794
823,0.049862
824,0.049933
825,0.050007
826,0.050078
827,0.050152
828,0.050222
829,0.050296
830,0.050366
831,0.050432
832,0.050502
833,0.050568
834,0.050630
835,0.050689
836,0.050744
837,0.050802
838,0.050864
839,0.050929
840,0.050997
841,0.051062
842,0.051130
843,0.051202
844,0.051270
845,0.051341
846,0.051408
847,0.051479
848,0.051553
849,0.051623
850,0.051697
851,0.051767
852,0.051840
853,0.051910
854,0.051976
855,0.052039
856,0.052105
857,0.052167
858,0.052226
859,0.052281
860,0.052332
861,0.052380
862,0.052432
863,0.052480
864,0.052531
865,0.052579
866,0.052630
867,0.052677
868,0.052721
869,0.052768
870,0.052819
871,0.052866
872,0.052916
873,0.052969
874,0.053019
875,0.053066
876,0.053116
877,0.053162
878,0.053205
879,0.053251
880,0.053300
881,0.053353
882,0.053409
883,0.053468
884,0.053523
885,0.053575
886,0.053624
887,0.053669
888,0.053718
889,0.053763
890,0.053811
891,0.053856
892,0.053904
893,0.053955
894,0.054009
895,0.054067
896,0.054127
897,0.054185
898,0.054238
899,0.054289
900,0.054336
901,0.054380
902,0.054420
903,0.054457
904,0.054491
905,0.054528
906,0.054561
907,0.054592
908,0.054619
909,0.054649
910,0.054682
911,0.054712
912,0.054745
913,0.054782
914,0.054821
915,0.054864
916,0.054903
917,0.054939
918,0.054972
919,0.055007
920,0.055046
921,0.055088
922,0.055127
923,0.055169
924,0.055214
925,0.055262
926,0.055313
927,0.055367
928,0.055418
929,0.055472
930,0.055529
931,0.055589
932,0.055645
933,0.055699
934,0.055755
935,0.055808
936,0.055858
937,0.055905
938,0.055955
939,0.056001
940,0.056044
941,0.056091
942,0.056140
943,0.056192
944,0.056248
945,0.056306
946,0.056367
947,0.056431
948,0.056498
949,0.056562
950,0.056629
951,0.056699
952,0.056766
953,0.056829
954,0.056889
955,0.056953
956,0.057012
957,0.057069
958,0.057129
959,0.057192
960,0.057251
961,0.057313
962,0.057373
963,0.057429
964,0.057481
965,0.057531
966,0.057584
967,0.057633
968,0.057686
969,0.057741
970,0.057799
971,0.057855
972,0.057907
973,0.057961
974,0.058013
975,0.058062
976,0.058107
977,0.058150
978,0.058189
979,0.058226
980,0.058259
981,0.058289
982,0.058316
983,0.058346
984,0.058373
985,0.058403
986,0.058436
987,0.058472
988,0.058511
989,0.058546
990,0.058579
991,0.058609
992,0.058635
993,0.058665
994,0.058697
995,0.058726
996,0.058753
997,0.058782
998,0.058814
999,0.058843
1000,0.058869
