Action,Memory Utilization
736,0.377360
737,0.377842
738,0.378256
739,0.378636
740,0.379048
741,0.379492
742,0.379902
743,0.380344
744,0.380751
745,0.381125
746,0.381530
747,0.381902
748,0.382305
749,0.382675
750,0.383011
751,0.383379
752,0.383713
753,0.384079
754,0.384411
755,0.384775
756,0.385171
757,0.385533
758,0.385861
759,0.386157
760,0.386420
761,0.386650
762,0.386912
763,0.387141
764,0.387401
765,0.387628
766,0.387824
767,0.387986
768,0.388117
769,0.388215
770,0.388345
771,0.388507
772,0.388699
773,0.388923
774,0.389177
775,0.389400
776,0.389590
777,0.389811
778,0.390063
779,0.390346
780,0.390597
781,0.390878
782,0.391190
783,0.391532
784,0.391905
785,0.392245
786,0.392554
787,0.392893
788,0.393200
789,0.393537
790,0.393904
791,0.394301
792,0.394728
793,0.395098
794,0.395439
795,0.395807
796,0.396146
797,0.396512
798,0.396850
799,0.397159
800,0.397495
801,0.397802
802,0.398081
803,0.398387
804,0.398664
805,0.398913
806,0.399134
807,0.399327
808,0.399492
809,0.399684
810,0.399848
811,0.400040
812,0.400258
813,0.400448
814,0.400665
815,0.400908
816,0.401124
817,0.401312
818,0.401527
819,0.401769
820,0.402037
821,0.402331
822,0.402651
823,0.402998
824,0.403317
825,0.403609
826,0.403926
827,0.404270
828,0.404585
829,0.404874
830,0.405135
831,0.405368
832,0.405628
833,0.405914
834,0.406172
835,0.406457
836,0.406714
837,0.406944
838,0.407147
839,0.407376
840,0.407578
841,0.407806
842,0.408059
843,0.408286
844,0.408486
845,0.408659
846,0.408806
847,0.408978
848,0.409177
849,0.409348
850,0.409546
851,0.409769
852,0.410017
853,0.410291
854,0.410590
855,0.410863
856,0.411109
857,0.411380
858,0.411625
859,0.411843
860,0.412035
861,0.412201
862,0.412393
863,0.412609
864,0.412799
865,0.413015
866,0.413256
867,0.413470
868,0.413659
869,0.413821
870,0.413958
871,0.414120
872,0.414255
873,0.414417
874,0.414552
875,0.414712
876,0.414847
877,0.415007
878,0.415141
879,0.415249
880,0.415332
881,0.415390
882,0.415472
883,0.415530
884,0.415612
885,0.415719
886,0.415851
887,0.415958
888,0.416039
889,0.416145
890,0.416276
891,0.416432
892,0.416562
893,0.416667
894,0.416797
895,0.416951
896,0.417081
897,0.417234
898,0.417363
899,0.417516
900,0.417644
901,0.417747
902,0.417874
903,0.418026
904,0.418153
905,0.418255
906,0.418332
907,0.418433
908,0.418510
909,0.418612
910,0.418688
911,0.418789
912,0.418865
913,0.418917
914,0.418993
915,0.419044
916,0.419120
917,0.419219
918,0.419295
919,0.419345
920,0.419420
921,0.419471
922,0.419498
923,0.419500
924,0.419526
925,0.419577
926,0.419651
927,0.419701
928,0.419775
929,0.419825
930,0.419851
931,0.419900
932,0.419974
933,0.420023
934,0.420096
935,0.420145
936,0.420218
937,0.420267
938,0.420292
939,0.420294
940,0.420272
941,0.420226
942,0.420204
943,0.420158
944,0.420137
945,0.420138
946,0.420163
947,0.420212
948,0.420284
949,0.420332
950,0.420357
951,0.420358
952,0.420336
953,0.420291
954,0.420269
955,0.420224
956,0.420156
957,0.420111
958,0.420044
959,0.419953
960,0.419885
961,0.419841
962,0.419774
963,0.419730
964,0.419709
965,0.419711
966,0.419736
967,0.419784
968,0.419808
969,0.419810
970,0.419835
971,0.419837
972,0.419862
973,0.419909
974,0.419980
975,0.420027
976,0.420097
977,0.420189
978,0.420259
979,0.420351
980,0.420466
981,0.420557
982,0.420626
983,0.420673
984,0.420741
985,0.420832
986,0.420946
987,0.421037
988,0.421150
989,0.421240
990,0.421352
991,0.421487
992,0.421644
993,0.421823
994,0.421979
995,0.422157
996,0.422357
997,0.422535
998,0.422734
999,0.422911
1000,0.423109
